2026-04-30 17:28:00,7210.0,,7210.0,,7000.0,7400.0,7215.0,7200.0,7205.0,7210.0,7200.0,7220.0,7100.0,7210.0,7210.0,7210.0,7210.0,7220.0,7205.0,7215.0,7209.01
2026-04-30 17:29:00,7210.0,,7210.0,,7000.0,7400.0,7215.0,7200.0,7205.0,7210.0,7200.0,7220.0,7100.0,7210.0,7210.0,7210.0,7210.0,7220.0,7205.0,7215.0,7209.01
2026-04-30 17:30:00,7210.0,,7210.0,,7000.0,7400.0,7215.0,,,,,7220.0,7100.0,7210.0,7210.0,7210.0,7210.0,7220.0,7205.0,7215.0,7209.01
2026-04-30 17:31:00,7210.0,,7210.0,,7000.0,7400.0,7215.0,,,,,7220.0,7100.0,7210.0,7210.0,7210.0,7210.0,7220.0,7205.0,7215.0,7209.01
2026-04-30 17:32:00,7210.0,,7210.0,,7000.0,7400.0,7215.0,,,,,7220.0,7100.0,7210.0,7210.0,7210.0,7210.0,7220.0,7205.0,7215.0,7209.01
2026-04-30 17:33:00,7210.0,,7210.0,,7000.0,7400.0,7215.0,,,,,7220.0,7100.0,7210.0,7210.0,7210.0,7210.0,7220.0,7205.0,7215.0,7209.01
2026-04-30 17:40:00,7200.0,,7250.0,,7200.0,7275.0,7195.48,,7200.0,,7200.0,7340.0,6975.0,7280.0,7200.0,7280.0,7200.0,7015.0,7200.0,7142.57,7209.01
2026-04-30 17:41:00,7200.0,,7250.0,,7200.0,7275.0,7195.48,,,,,7340.0,6975.0,7280.0,7200.0,7280.0,7200.0,7015.0,7200.0,7142.57,7209.01
2026-04-30 17:42:00,7200.0,,7250.0,,7200.0,7275.0,7195.48,,,,,7340.0,6975.0,7280.0,7200.0,7280.0,7200.0,7015.0,7200.0,7142.57,7209.01
2026-04-30 17:43:00,7200.0,,7250.0,,7200.0,7275.0,7195.48,,,,,7340.0,6975.0,7280.0,7200.0,7280.0,7200.0,7015.0,7200.0,7142.57,7209.01
2026-04-30 17:44:00,7200.0,,7250.0,,7200.0,7275.0,7195.48,,,,,7340.0,6975.0,7280.0,7200.0,7280.0,7200.0,7015.0,7200.0,7142.57,7209.01
2026-04-30 17:45:00,7200.0,,7250.0,,7200.0,7275.0,7195.48,,,,,7340.0,6975.0,7280.0,7200.0,7280.0,7200.0,7015.0,7200.0,7142.57,7209.01
2026-04-30 17:46:00,7200.0,,7250.0,,7200.0,7275.0,7195.48,,,,,7340.0,6975.0,7280.0,7200.0,7280.0,7200.0,7015.0,7200.0,7142.57,7209.01
2026-04-30 17:47:00,7200.0,,7250.0,,7200.0,7275.0,7195.48,,,,,7340.0,6975.0,7280.0,7200.0,7280.0,7200.0,7015.0,7200.0,7142.57,7209.01
2026-04-30 17:48:00,7200.0,,7250.0,,7200.0,7275.0,7195.48,,,,,7340.0,6975.0,7280.0,7200.0,7280.0,7200.0,7015.0,7200.0,7142.57,7209.01
