Time,CallPremiumBuy,CallPremiumSell,PutPremiumBuy,PutPremiumSell,NetDeltaFlow,NetGammaFlow,NetCharmFlow,FlowVelocity,FlowAcceleration,FlowImbalance,FlowImbalance5m,FlowImbalance15m,FlowImbalanceCycle,CycleCallPremBuy,CyclePutPremBuy,CharmVelocity,CharmAcceleration,GammaRegime,DealerState,Regime,Confidence,Bias,Risk,BullishScore,BearishScore,VolatilityScore,SqueezeScore,PanicScore,BullishScoreRaw,BearishScoreRaw,Events,MaxCallFlowStrike,MaxPutFlowStrike,SPOT,DealerRegime,DealerRegimeConf,DealerRegimeTrans,LongScore,ShortScore,TradeBias,TradeConfidence
2026-06-15 17:31:00,72384850.0,89303836.0,40232980.0,34507558.0,-24627.21,-151610.77,-217776297.29,0.0,0.0,0.2855,0.2855,0.2855,0.2855,72384850.0,40232980.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.41,BEARISH,MEDIUM,7.137499999999999,39.16652553916093,60.0,35.0,30.0,7.1,39.2,,744.0,744.0,741.85,LONG_GAMMA_PINNING,41.5,0.0,52.5,30.4,LONG,44.2
2026-06-15 17:31:00,72384850.0,89303836.0,40232980.0,34507558.0,-24627.21,-151610.77,-217776297.29,-5596782.0,11193564.0,0.2855,0.2855,0.2855,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.48,BEARISH,HIGH,10.6,39.2,67.0,38.5,30.0,17.1,39.2,,744.0,744.0,741.79,LONG_GAMMA_PINNING,41.5,0.0,52.4,30.1,LONG,44.6
2026-06-15 17:32:00,72384850.0,89303836.0,40232980.0,34507558.0,-24627.21,-151610.77,-217776297.29,-3731188.0,11193564.0,0.2855,0.2855,0.2855,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.45,NEUTRAL,HIGH,18.1,33.9,71.6,40.8,30.0,32.1,24.2,,744.0,744.0,741.73,LONG_GAMMA_PINNING,41.5,0.176,52.5,30.3,LONG,44.4
2026-06-15 17:33:00,72384850.0,89303836.0,40232980.0,34507558.0,-24627.21,-151610.77,-217776297.29,-2798391.0,5596782.0,0.2855,0.2855,0.2855,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.45,NEUTRAL,HIGH,23.0,30.5,74.5,42.3,30.0,32.1,24.2,,744.0,744.0,741.76,LONG_GAMMA_PINNING,41.5,0.176,52.5,30.1,LONG,44.8
2026-06-15 17:34:00,72384850.0,89303836.0,40232980.0,34507558.0,-24627.21,-151610.77,-217776297.29,-2238713.0,5596782.0,0.2855,0.2855,0.2855,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.48,BEARISH,HIGH,20.9,33.5,76.4,43.2,30.0,17.1,39.2,,744.0,744.0,741.8,LONG_GAMMA_PINNING,41.5,0.176,51.6,29.0,LONG,45.2
2026-06-15 17:35:00,72384850.0,89303836.0,40232980.0,34507558.0,-24627.21,-151610.77,-217776297.29,0.0,0.0,0.2855,0.0,0.2855,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.41,BEARISH,MEDIUM,16.1,35.5,70.7,40.3,30.0,7.1,39.2,,744.0,744.0,741.94,LONG_GAMMA_PINNING,41.5,0.176,52.4,29.2,LONG,46.4
2026-06-15 17:36:00,72384850.0,89303836.0,40232980.0,34507558.0,-24627.21,-151610.77,-217776297.29,0.0,0.0,0.2855,0.0,0.2855,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.36,NEUTRAL,MEDIUM,18.2,31.5,67.0,38.4,30.0,22.1,24.2,,744.0,744.0,741.82,LONG_GAMMA_PINNING,41.5,0.176,51.3,27.9,LONG,46.8
2026-06-15 17:37:00,72384850.0,89303836.0,40232980.0,34507558.0,-24627.21,-151610.77,-217776297.29,0.0,0.0,0.2855,0.0,0.2855,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.36,NEUTRAL,MEDIUM,19.6,28.9,64.6,37.2,30.0,22.1,24.2,,744.0,744.0,741.77,LONG_GAMMA_PINNING,41.5,0.176,51.2,27.8,LONG,46.8
2026-06-15 17:38:00,72384850.0,89303836.0,40232980.0,34507558.0,-24627.21,-151610.77,-217776297.29,0.0,0.0,0.2855,0.0,0.2855,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.36,NEUTRAL,MEDIUM,20.5,27.2,63.0,36.4,30.0,22.1,24.2,,744.0,744.0,741.56,LONG_GAMMA_PINNING,41.5,0.176,51.4,27.6,LONG,47.6
2026-06-15 17:39:00,72384850.0,89303836.0,40232980.0,34507558.0,-24627.21,-151610.77,-217776297.29,0.0,0.0,0.2855,0.0,0.2855,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.36,NEUTRAL,MEDIUM,21.1,26.1,62.0,35.9,30.0,22.1,24.2,,744.0,744.0,741.56,LONG_GAMMA_PINNING,41.6,0.175,52.4,28.7,LONG,47.4
