Time,Activo,Strike,Type,Contracts,Premium,Price,IV,Delta,Gamma,DealerState,SPOT
2026-07-08 19:09:36,NQ,30150.0,PUT_BLOCK_BUY,84,5174400.0,616.0,26.45,-0.946,0.000293,SHORT_GAMMA,29538.75
2026-07-08 19:09:36,NQ,30050.0,UNUSUAL_CALL_VOL,70,42000.0,6.0,15.32,0.01,0.000122,SHORT_GAMMA,29538.75
2026-07-08 19:09:36,NQ,30000.0,PUT_BLOCK_SELL,58,2720200.0,469.0,19.57,-0.95,0.000374,SHORT_GAMMA,29538.75
2026-07-08 19:09:36,NQ,29920.0,UNUSUAL_CALL_VOL,78,147225.0,18.88,16.35,0.052,0.000461,SHORT_GAMMA,29538.75
2026-07-08 19:09:36,NQ,29890.0,UNUSUAL_CALL_VOL,80,192000.0,24.0,16.72,0.071,0.000579,SHORT_GAMMA,29538.75
2026-07-08 19:09:36,NQ,29880.0,UNUSUAL_CALL_VOL,60,155250.0,25.88,16.71,0.077,0.000615,SHORT_GAMMA,29538.75
2026-07-08 19:09:36,NQ,29870.0,UNUSUAL_CALL_VOL,86,237575.0,27.62,16.85,0.085,0.000657,SHORT_GAMMA,29538.75
2026-07-08 19:09:36,NQ,29820.0,UNUSUAL_CALL_VOL,103,404275.0,39.25,17.29,0.129,0.000864,SHORT_GAMMA,29538.75
2026-07-08 19:09:36,NQ,29810.0,UNUSUAL_CALL_VOL,60,251250.0,41.88,17.32,0.138,0.000904,SHORT_GAMMA,29538.75
2026-07-08 19:09:36,NQ,29770.0,UNUSUAL_CALL_VOL,55,299062.0,54.38,17.87,0.184,0.001061,SHORT_GAMMA,29538.75
2026-07-08 19:09:36,NQ,29760.0,UNUSUAL_CALL_VOL,80,462000.0,57.75,18.02,0.197,0.001096,SHORT_GAMMA,29538.75
2026-07-08 19:09:36,NQ,29730.0,UNUSUAL_CALL_VOL,84,572250.0,68.12,18.34,0.235,0.001193,SHORT_GAMMA,29538.75
2026-07-08 19:09:36,NQ,29720.0,UNUSUAL_CALL_VOL,68,493000.0,72.5,18.45,0.249,0.001222,SHORT_GAMMA,29538.75
2026-07-08 19:09:36,NQ,29710.0,UNUSUAL_CALL_VOL,52,397800.0,76.5,18.47,0.261,0.001252,SHORT_GAMMA,29538.75
2026-07-08 19:09:36,NQ,29550.0,CALL_BLOCK_SELL,107,1637100.0,153.0,20.28,0.491,0.001399,SHORT_GAMMA,29538.75
