Time,Activo,Strike,Type,Contracts,Premium,Price,IV,Delta,Gamma,DealerState,SPOT
2026-05-25 17:17:50,NQ,30280.0,UNUSUAL_CALL_VOL,730,1058500.0,14.5,14.1,0.051,0.000488,LONG_GAMMA,29921.75
2026-05-25 17:17:50,NQ,30200.0,CALL_BLOCK_SELL,325,840938.0,25.88,13.85,0.099,0.000823,LONG_GAMMA,29921.75
2026-05-25 17:17:50,NQ,30150.0,UNUSUAL_CALL_VOL,218,787525.0,36.12,13.63,0.142,0.001082,LONG_GAMMA,29921.75
2026-05-25 17:17:50,NQ,30100.0,CALL_BLOCK_BUY,319,1539175.0,48.25,14.78,0.221,0.00132,LONG_GAMMA,29921.75
2026-05-25 17:17:50,NQ,30100.0,PUT_BLOCK_BUY,38,863550.0,227.25,13.3,-0.803,0.001368,LONG_GAMMA,29921.75
2026-05-25 17:17:50,NQ,30000.0,CALL_BLOCK_BUY,387,3328200.0,86.0,15.35,0.377,0.001625,LONG_GAMMA,29921.75
2026-05-25 17:17:50,NQ,30000.0,PUT_BLOCK_BUY,52,854100.0,164.25,14.08,-0.634,0.001755,LONG_GAMMA,29921.75
2026-05-25 17:17:50,NQ,29970.0,PUT_BLOCK_BUY,71,1047250.0,147.5,14.17,-0.58,0.001811,LONG_GAMMA,29921.75
2026-05-25 17:17:50,NQ,29960.0,CALL_BLOCK_SELL,110,1142625.0,103.88,14.91,0.442,0.001738,LONG_GAMMA,29921.75
2026-05-25 17:17:50,NQ,29950.0,CALL_BLOCK_BUY,218,2381650.0,109.25,15.73,0.461,0.001657,LONG_GAMMA,29921.75
2026-05-25 17:17:50,NQ,29950.0,PUT_BLOCK_BUY,101,1378650.0,136.5,15.07,-0.54,0.001729,LONG_GAMMA,29921.75
2026-05-25 17:17:50,NQ,29910.0,CALL_BLOCK_BUY,96,1252800.0,130.5,16.42,0.527,0.001591,LONG_GAMMA,29921.75
2026-05-25 17:17:50,NQ,29900.0,CALL_BLOCK_BUY,163,2216800.0,136.0,16.14,0.544,0.001613,LONG_GAMMA,29921.75
2026-05-25 17:17:50,NQ,29900.0,PUT_BLOCK_BUY,91,1028300.0,113.0,15.48,-0.455,0.001681,LONG_GAMMA,29921.75
2026-05-25 17:17:50,NQ,29860.0,PUT_BLOCK_BUY,107,1013825.0,94.75,15.47,-0.388,0.001626,LONG_GAMMA,29921.75
2026-05-25 17:17:50,NQ,29850.0,CALL_BLOCK_BUY,111,1842600.0,166.0,17.07,0.617,0.001468,LONG_GAMMA,29921.75
2026-05-25 17:17:50,NQ,29800.0,CALL_BLOCK_BUY,151,3004900.0,199.0,17.08,0.688,0.001361,LONG_GAMMA,29921.75
2026-05-25 17:17:50,NQ,29800.0,PUT_BLOCK_BUY,126,945000.0,75.0,15.43,-0.294,0.001467,LONG_GAMMA,29921.75
2026-05-25 17:17:50,NQ,29700.0,PUT_BLOCK_SELL,422,2036150.0,48.25,16.64,-0.184,0.001051,LONG_GAMMA,29921.75
2026-05-25 17:17:50,NQ,29650.0,CALL_BLOCK_BUY,45,1410750.0,313.5,20.64,0.812,0.000857,LONG_GAMMA,29921.75
2026-05-25 17:17:50,NQ,29600.0,CALL_BLOCK_BUY,23,819375.0,356.25,21.38,0.844,0.000735,LONG_GAMMA,29921.75
2026-05-25 17:17:50,NQ,29600.0,UNUSUAL_PUT_VOL,210,679875.0,32.38,16.36,-0.094,0.000671,LONG_GAMMA,29921.75
2026-05-25 17:17:50,NQ,29570.0,CALL_BLOCK_SELL,63,2411325.0,382.75,12.97,0.965,0.000389,LONG_GAMMA,29921.75
2026-05-25 17:17:50,NQ,29560.0,CALL_BLOCK_SELL,81,3173175.0,391.75,12.92,0.969,0.000351,LONG_GAMMA,29921.75
2026-05-25 17:17:50,NQ,29550.0,CALL_BLOCK_SELL,59,2362950.0,400.5,12.65,0.975,0.0003,LONG_GAMMA,29921.75
2026-05-25 17:17:50,NQ,29500.0,CALL_BLOCK_SELL,153,6819975.0,445.75,11.73,0.992,0.000124,LONG_GAMMA,29921.75
2026-05-25 17:17:50,NQ,29400.0,CALL_BLOCK_SELL,32,1724800.0,539.0,24.62,0.922,0.000388,LONG_GAMMA,29921.75
2026-05-25 17:17:50,NQ,29400.0,UNUSUAL_PUT_VOL,268,385250.0,14.38,18.9,-0.032,0.000252,LONG_GAMMA,29921.75
2026-05-25 17:17:50,NQ,29210.0,CALL_BLOCK_SELL,14,1005900.0,718.5,23.4,0.979,0.00014,LONG_GAMMA,29921.75
2026-05-25 18:14:14,NQ,30580.0,CALL_BLOCK_BUY,30550,93177500000.0,30500.0,304.7,0.469,8.8e-05,LONG_GAMMA,29875.0
2026-05-25 18:14:14,NQ,30580.0,PUT_BLOCK_SELL,30540,93116460000.0,30490.0,304.6,-0.531,8.8e-05,LONG_GAMMA,29875.0
