Time,MAXGEX,MINGEX,MAXVEX,MINVEX,MAXDEX,MINDEX,ZERO,BAC,SAC,BAP,SAP,MAXCP,MINCP,LONGGAMMA,SHORTGAMMA,LONGCALLS,SHORTCALLS,LONGPUTS,SHORTPUTS,INV_BAC,INV_SAC,INV_BAP,INV_SAP,NET_CALL_FLOW,NET_PUT_FLOW,ZERO_OI,SPOT,VANNA_ZERO,CHARM_ZERO,HEDGE_ZERO
2026-08-25 20:31:00,,3030.0,3020.0,,3020.0,3030.0,3003.05,,,,,3050.0,2980.0,3020.0,2980.0,3020.0,3050.0,3000.0,2980.0,53.0,0.0,4.0,2.0,53.0,3.0,3017.93,3009.2,3009.66,3009.19,3018.26
2026-08-25 20:32:00,,3030.0,3020.0,,3020.0,3030.0,3003.0,,,,,3050.0,2980.0,3020.0,2980.0,3020.0,3050.0,3000.0,2980.0,53.0,0.0,4.0,2.0,53.0,3.0,3017.9,3009.6,3009.93,3009.46,3018.23
2026-08-25 20:33:00,,3030.0,3020.0,,3020.0,3030.0,3003.07,,,,,3050.0,2980.0,3020.0,2980.0,3020.0,3050.0,3000.0,2980.0,53.0,0.0,4.0,2.0,53.0,3.0,3017.97,3009.0,3009.52,3009.05,3018.3
2026-08-25 20:34:00,,3030.0,3020.0,,3060.0,3030.0,3003.11,,,,,3050.0,2980.0,3020.0,2980.0,3020.0,3050.0,3000.0,2980.0,53.0,0.0,4.0,2.0,53.0,3.0,3017.97,3008.4,3009.11,3008.63,3018.31
2026-08-25 20:35:00,,3030.0,3020.0,,3020.0,3030.0,3003.16,,,,,3050.0,2980.0,3020.0,2980.0,3020.0,3050.0,3000.0,2980.0,53.0,0.0,4.0,2.0,53.0,3.0,3018.04,3008.5,3009.17,3008.69,3018.37
2026-08-25 20:36:00,,3030.0,3020.0,,3020.0,3030.0,3003.08,,,,,3050.0,2980.0,3020.0,2980.0,3020.0,3050.0,3000.0,2980.0,53.0,0.0,4.0,2.0,53.0,3.0,3017.95,3009.0,3009.53,3009.06,3018.28
2026-08-25 20:37:00,,3030.0,3020.0,,3020.0,3030.0,3003.05,,,,,3050.0,2980.0,3020.0,2980.0,3020.0,3050.0,3000.0,2980.0,53.0,0.0,4.0,2.0,53.0,3.0,3017.93,3009.2,3009.66,3009.19,3018.27
2026-08-25 20:38:00,,3030.0,3020.0,,3020.0,3030.0,3003.1,,,,,3050.0,2980.0,3020.0,2980.0,3020.0,3050.0,3000.0,2980.0,53.0,0.0,4.0,2.0,53.0,3.0,3017.98,3008.9,3009.45,3008.98,3018.31
2026-08-25 20:39:00,,3030.0,3020.0,,3020.0,3030.0,3003.11,,,,,3050.0,2980.0,3020.0,2980.0,3020.0,3050.0,3000.0,2980.0,53.0,0.0,4.0,2.0,53.0,3.0,3018.0,3008.7,3009.31,3008.84,3018.33
2026-08-25 20:40:00,,3030.0,3020.0,,3020.0,3030.0,3003.11,,,,,3050.0,2980.0,3020.0,2980.0,3020.0,3050.0,3000.0,2980.0,53.0,0.0,4.0,2.0,53.0,3.0,3018.0,3008.7,3009.31,3008.84,3018.33
2026-08-25 20:41:00,,3030.0,3020.0,,3020.0,3030.0,3003.09,,,,,3050.0,2980.0,3020.0,2980.0,3020.0,3050.0,3000.0,2980.0,53.0,0.0,4.0,2.0,53.0,3.0,3017.96,3008.7,3009.33,3008.85,3018.29
2026-08-25 20:42:00,,3030.0,3020.0,,3060.0,3030.0,3003.18,,,,,3050.0,2980.0,3020.0,2980.0,3020.0,3050.0,3000.0,2980.0,53.0,0.0,4.0,2.0,53.0,3.0,3018.04,3008.2,3008.97,3008.49,3018.37
2026-08-25 20:43:00,,3030.0,3020.0,,3060.0,3030.0,3003.15,,,,,3050.0,2980.0,3020.0,2980.0,3020.0,3050.0,3000.0,2980.0,53.0,0.0,4.0,2.0,53.0,3.0,3018.02,3008.3,3009.04,3008.56,3018.36
2026-08-25 20:44:00,,3030.0,3020.0,,3060.0,3030.0,3003.15,,,,,3050.0,2980.0,3020.0,2980.0,3020.0,3050.0,3000.0,2980.0,53.0,0.0,4.0,2.0,53.0,3.0,3018.01,3008.3,3009.04,3008.56,3018.35
2026-08-25 20:45:00,,3030.0,3020.0,,3060.0,3030.0,3003.12,,,,,3050.0,2980.0,3020.0,2980.0,3020.0,3050.0,3000.0,2980.0,53.0,0.0,4.0,2.0,53.0,3.0,3018.01,3008.3,3009.04,3008.56,3018.35
2026-08-25 20:46:00,,3030.0,3020.0,,3060.0,3030.0,3003.15,,,,,3050.0,2980.0,3020.0,2980.0,3020.0,3050.0,3000.0,2980.0,53.0,0.0,5.0,2.0,53.0,3.0,3018.02,3008.2,3008.99,3008.5,3018.35
2026-08-25 20:47:00,,3030.0,3020.0,,3060.0,3030.0,3002.3,,,,,3050.0,2980.0,3020.0,2980.0,3020.0,3050.0,3000.0,2980.0,54.0,0.0,5.0,2.0,54.0,3.0,3018.0,3008.1,3008.92,3008.43,3018.34
2026-08-25 20:48:00,,3030.0,3020.0,,3060.0,3030.0,3002.25,,,,,3050.0,2980.0,3020.0,2980.0,3020.0,3050.0,3000.0,2980.0,54.0,0.0,5.0,2.0,54.0,3.0,3018.01,3008.3,3009.02,3008.55,3018.35
2026-08-25 20:49:00,,3030.0,3020.0,,3060.0,3030.0,3002.29,,,,,3050.0,2980.0,3020.0,2980.0,3020.0,3050.0,3000.0,2980.0,54.0,0.0,5.0,2.0,54.0,3.0,3018.02,3008.1,3008.9,3008.42,3018.36
2026-08-25 20:50:00,,3030.0,3020.0,,3060.0,3030.0,3002.32,,,,,3050.0,2980.0,3020.0,2980.0,3020.0,3050.0,3000.0,2980.0,54.0,0.0,5.0,2.0,54.0,3.0,3018.03,3008.0,3008.85,3008.36,3018.36
2026-08-25 20:57:00,,3030.0,3020.0,,3060.0,3030.0,3002.28,,,,,3050.0,2980.0,3020.0,3010.0,3020.0,3010.0,3000.0,2970.0,52.0,2.0,6.0,0.0,51.0,6.0,3018.02,3008.3,3009.04,3008.56,3018.36
2026-08-25 20:58:00,,3030.0,3020.0,,3020.0,3030.0,3002.22,,,,,3050.0,2980.0,3020.0,3010.0,3020.0,3010.0,3000.0,2970.0,52.0,2.0,6.0,0.0,51.0,6.0,3018.0,3008.6,3009.24,3008.77,3018.34
2026-08-25 20:59:00,,3030.0,3020.0,,3060.0,3030.0,3002.24,,,,,3050.0,2980.0,3020.0,3010.0,3020.0,3010.0,3000.0,2970.0,52.0,2.0,6.0,0.0,51.0,6.0,3018.01,3008.5,3009.17,3008.7,3018.35
2026-08-25 21:00:00,,3030.0,3020.0,,3020.0,3030.0,3002.15,,,,,3050.0,2980.0,3020.0,3010.0,3020.0,3010.0,3000.0,2970.0,52.0,2.0,6.0,0.0,51.0,6.0,3017.96,3009.0,3009.51,3009.05,3018.3
2026-08-25 21:01:00,,3030.0,3020.0,,3020.0,3030.0,3002.17,,,,,3050.0,2980.0,3020.0,3010.0,3020.0,3010.0,3000.0,2970.0,52.0,2.0,6.0,0.0,51.0,6.0,3017.95,3008.9,3009.45,3008.98,3018.29
2026-08-25 21:02:00,,3030.0,3020.0,,3020.0,3030.0,3002.11,,,,,3050.0,2980.0,3020.0,3010.0,3020.0,3010.0,3000.0,2970.0,52.0,2.0,6.0,0.0,51.0,6.0,3017.93,3009.3,3009.71,3009.25,3018.27
2026-08-25 21:03:00,,3030.0,3020.0,,3020.0,3030.0,3002.17,,,,,3050.0,2980.0,3020.0,3010.0,3020.0,3010.0,3000.0,2970.0,52.0,2.0,6.0,0.0,51.0,6.0,3017.98,3008.9,3009.44,3008.98,3018.32
2026-08-25 21:04:00,,3030.0,3020.0,,3020.0,3030.0,3002.15,,,,,3050.0,2980.0,3020.0,3010.0,3020.0,3010.0,3000.0,2970.0,52.0,2.0,6.0,0.0,51.0,6.0,3017.98,3009.1,3009.57,3009.11,3018.32
2026-08-25 21:05:00,,3030.0,3020.0,,3020.0,3030.0,3002.08,,,,,3050.0,2980.0,3020.0,3010.0,3020.0,3010.0,3000.0,2970.0,52.0,2.0,6.0,0.0,51.0,6.0,3017.93,3009.6,3009.92,3009.46,3018.27
2026-08-25 21:06:00,,3030.0,3020.0,,3020.0,3030.0,3002.17,,,,,3050.0,2980.0,3020.0,3010.0,3020.0,3010.0,3000.0,2970.0,52.0,2.0,6.0,0.0,51.0,6.0,3017.99,3009.1,3009.57,3009.11,3018.33
