Time,MAXGEX,MINGEX,MAXVEX,MINVEX,MAXDEX,MINDEX,ZERO,BAC,SAC,BAP,SAP,MAXCP,MINCP,LONGGAMMA,SHORTGAMMA,LONGCALLS,SHORTCALLS,LONGPUTS,SHORTPUTS,INV_BAC,INV_SAC,INV_BAP,INV_SAP,NET_CALL_FLOW,NET_PUT_FLOW,ZERO_OI,SPOT
2026-07-22 17:44:00,,2950.0,3000.0,,3020.0,2950.0,2962.44,,,,,3000.0,3020.0,3000.0,2910.0,3000.0,2990.0,3000.0,2910.0,1232.0,0.0,810.0,130.0,1232.0,680.0,2959.97,2963.5
2026-07-22 17:45:00,,2950.0,3000.0,,3050.0,2950.0,2962.29,,,,,3000.0,3020.0,3000.0,2910.0,3000.0,2990.0,3000.0,2910.0,1232.0,0.0,811.0,131.0,1232.0,680.0,2959.98,2963.5
2026-07-22 17:46:00,,2950.0,3000.0,,3050.0,2950.0,2962.29,,,,,3000.0,3020.0,3000.0,2910.0,3000.0,2990.0,3000.0,2910.0,1232.0,0.0,811.0,131.0,1232.0,680.0,2959.98,2963.3
2026-07-22 17:47:00,,2950.0,3000.0,,3050.0,2950.0,2962.28,,,,,3000.0,3020.0,3000.0,2910.0,3000.0,2990.0,3000.0,2910.0,1232.0,0.0,811.0,131.0,1232.0,680.0,2959.98,2963.7
2026-07-22 17:48:00,,2950.0,3000.0,,3050.0,2950.0,2962.3,,,,,3000.0,3020.0,3000.0,2910.0,3000.0,2990.0,3000.0,2910.0,1232.0,0.0,812.0,131.0,1232.0,681.0,2959.97,2963.8
2026-07-22 17:49:00,,2950.0,3000.0,,3050.0,2950.0,2962.36,,,,,3000.0,3020.0,3000.0,2910.0,3000.0,2990.0,3000.0,2910.0,1232.0,0.0,821.0,131.0,1232.0,690.0,2959.98,2962.7
2026-07-22 17:50:00,,2950.0,3000.0,,3050.0,2950.0,2962.32,,,,,3000.0,3020.0,3000.0,2910.0,3000.0,2990.0,3000.0,2910.0,1232.0,0.0,821.0,131.0,1232.0,690.0,2959.97,2963.6
2026-07-22 17:51:00,,2950.0,3000.0,,3050.0,2950.0,2962.34,,,,,3000.0,3020.0,3000.0,2910.0,3000.0,2990.0,3000.0,2910.0,1232.0,0.0,821.0,131.0,1232.0,690.0,2959.97,2963.6
2026-07-22 17:52:00,,2950.0,3000.0,,3020.0,2950.0,2962.42,,,,,3000.0,3020.0,3000.0,2910.0,3000.0,2990.0,3000.0,2910.0,1232.0,0.0,821.0,131.0,1232.0,690.0,2959.97,2964.2
2026-07-22 17:53:00,,2950.0,3000.0,,3020.0,2950.0,2962.4,,,,,3000.0,3020.0,3000.0,2910.0,3000.0,2990.0,3000.0,2910.0,1232.0,0.0,821.0,131.0,1232.0,690.0,2959.97,2964.3
2026-07-22 17:54:00,,2950.0,3000.0,,3020.0,2950.0,2962.34,,,,,3000.0,3020.0,3000.0,2910.0,3000.0,2990.0,3000.0,2910.0,1232.0,0.0,821.0,131.0,1232.0,690.0,2959.97,2965.1
2026-07-22 17:55:00,,2950.0,3000.0,,3020.0,2950.0,2962.38,,,,,3000.0,3020.0,3000.0,2910.0,3000.0,2990.0,3000.0,2910.0,1232.0,0.0,821.0,131.0,1232.0,690.0,2959.97,2964.6
2026-07-22 17:56:00,,2950.0,3000.0,,3020.0,2950.0,2962.37,,,,,3000.0,3020.0,3000.0,2910.0,3000.0,2990.0,3000.0,2910.0,1232.0,0.0,824.0,131.0,1232.0,693.0,2959.97,2965.2
2026-07-22 17:57:00,,2950.0,3000.0,,3020.0,2950.0,2962.38,,,,,3000.0,3020.0,3000.0,2910.0,3000.0,2990.0,3000.0,2910.0,1232.0,0.0,824.0,131.0,1232.0,693.0,2959.97,2965.6
2026-07-22 17:58:00,,2950.0,3000.0,,3020.0,2950.0,2962.39,,,,,3000.0,3020.0,3000.0,2910.0,3000.0,2990.0,3000.0,2910.0,1232.0,0.0,824.0,131.0,1232.0,693.0,2959.97,2965.2
2026-07-22 17:59:00,,2950.0,3000.0,,3020.0,2950.0,2962.41,,,,,3000.0,3020.0,3000.0,2910.0,3000.0,2990.0,3000.0,2910.0,1232.0,0.0,824.0,131.0,1232.0,693.0,2959.97,2965.1
2026-07-22 18:00:00,,2950.0,3000.0,,3020.0,2950.0,2962.41,,,,,3000.0,3020.0,3000.0,2910.0,3000.0,2990.0,3000.0,2910.0,1232.0,0.0,824.0,131.0,1232.0,693.0,2959.97,2965.1
2026-07-22 18:01:00,,2950.0,,3000.0,3020.0,2950.0,2962.36,,,,,2960.0,3000.0,3000.0,2910.0,3000.0,2990.0,3000.0,2910.0,1232.0,0.0,824.0,131.0,1232.0,693.0,2959.97,2965.2
2026-07-22 18:02:00,,2950.0,,3000.0,3020.0,2950.0,2962.41,,,,,2960.0,3000.0,3000.0,2910.0,3000.0,2990.0,3000.0,2910.0,1232.0,0.0,824.0,131.0,1232.0,693.0,2959.97,2964.2
2026-07-22 18:03:00,,2950.0,,3000.0,3020.0,2950.0,2962.4,,,,,2960.0,3000.0,3000.0,2910.0,3000.0,2990.0,3000.0,2910.0,1232.0,0.0,824.0,131.0,1232.0,693.0,2959.97,2964.4
