Time,Activo,Type,Direction,NumStrikes,TotalContracts,TotalPremium,IsLadder,SPOT
2026-07-01 16:53:39,NDX,BEARISH_PUT_SWEEP,BEARISH,29,7322,65965142.0,True,29809.13
2026-07-02 00:01:20,NDX,BULLISH_CALL_SWEEP,BULLISH,5,778,3483500.0,True,29809.13
2026-07-02 00:01:20,NDX,BEARISH_PUT_SWEEP,BEARISH,5,841,4934698.0,True,29809.13
2026-07-02 00:01:20,NDX,VOL_CRUSH_SWEEP,NEUTRAL,,,4952475.0,,29809.13
2026-07-02 08:34:13,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29842.69
2026-07-02 08:34:13,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29842.69
2026-07-02 08:35:13,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29883.08
2026-07-02 08:36:13,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29883.18
2026-07-02 08:37:13,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29892.4
2026-07-02 08:46:13,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29887.17
2026-07-02 08:53:18,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,30002.22
2026-07-02 08:56:24,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29987.06
2026-07-02 08:57:19,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29974.28
2026-07-02 09:05:13,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,30000.76
2026-07-02 09:11:13,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29909.49
2026-07-02 09:19:14,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29874.82
2026-07-02 09:19:14,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29874.82
2026-07-02 09:22:13,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29855.47
2026-07-02 09:26:13,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29809.76
2026-07-02 09:28:13,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29698.5
2026-07-02 09:37:14,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29716.31
2026-07-02 09:39:12,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29716.6
2026-07-02 09:42:13,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29597.05
2026-07-02 09:43:12,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29560.6
2026-07-02 09:47:13,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29589.83
2026-07-02 09:51:13,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29554.7
2026-07-02 09:52:13,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29556.89
2026-07-02 09:53:13,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29521.08
2026-07-02 09:59:13,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29563.5
2026-07-02 10:01:13,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29590.03
2026-07-02 10:18:13,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29398.49
2026-07-02 10:27:13,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29484.13
2026-07-02 10:33:13,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29489.5
2026-07-02 10:36:13,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29538.49
2026-07-02 10:38:13,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29554.4
2026-07-02 10:39:13,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29554.69
2026-07-02 10:44:14,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29469.6
2026-07-02 10:47:13,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29483.68
2026-07-02 10:48:13,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29488.94
2026-07-02 10:52:13,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29456.76
2026-07-02 10:55:13,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29436.22
2026-07-02 11:01:13,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29388.11
2026-07-02 11:08:13,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29362.75
2026-07-02 11:09:13,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29355.97
2026-07-02 11:10:13,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29345.91
2026-07-02 11:16:13,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29394.31
2026-07-02 11:18:13,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29354.66
2026-07-02 11:25:13,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29324.77
2026-07-02 11:31:13,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29286.11
2026-07-02 11:32:13,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29274.08
2026-07-02 11:36:13,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29257.08
2026-07-02 11:43:12,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29270.48
2026-07-02 11:56:13,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29201.52
2026-07-02 12:12:13,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29191.12
2026-07-02 12:17:13,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29229.99
2026-07-02 12:20:13,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29194.02
2026-07-02 12:21:13,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29198.02
2026-07-02 12:22:13,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29216.49
2026-07-02 12:25:13,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29199.92
2026-07-02 12:25:13,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29199.92
2026-07-02 12:36:13,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29178.63
2026-07-02 12:37:13,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29153.4
2026-07-02 12:45:13,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29161.37
