Time,Activo,SPOT,pin_probability,liquidity_void_score,dealer_trap_score,nearest_wall_strike,magnet_strike,wall_above_strike,wall_below_strike
2026-07-30 16:58:34,QQQ,685.82,0.6,0.0,0.0,680.0,686.0,700.0,680.0
2026-07-30 16:58:45,QQQ,686.12,0.4,0.0,0.0,680.0,686.0,700.0,680.0
2026-07-30 16:59:45,QQQ,686.12,0.4,0.0,0.0,680.0,686.0,700.0,680.0
2026-07-30 17:00:45,QQQ,686.31,0.0,0.0,0.0,680.0,685.0,700.0,680.0
2026-07-30 17:01:48,QQQ,686.64,0.0,0.0,0.0,680.0,685.0,700.0,680.0
2026-07-30 17:02:50,QQQ,687.26,0.0,0.0,0.0,680.0,685.0,700.0,680.0
2026-07-30 17:03:50,QQQ,687.8,0.0,0.0,0.0,680.0,688.0,700.0,680.0
2026-07-30 17:04:48,QQQ,687.7,0.0,0.0,0.0,680.0,690.0,700.0,680.0
2026-07-30 17:05:54,QQQ,687.45,0.0,0.0,0.0,680.0,690.0,700.0,680.0
2026-07-30 17:06:45,QQQ,687.3,0.0,0.0,0.0,680.0,685.0,700.0,680.0
2026-07-30 17:07:45,QQQ,687.2,0.0,0.0,0.0,680.0,687.0,700.0,680.0
2026-07-30 17:08:45,QQQ,687.12,0.0,0.0,0.0,680.0,687.0,700.0,680.0
2026-07-30 17:09:45,QQQ,687.49,0.0,0.0,0.0,680.0,690.0,700.0,680.0
2026-07-30 17:10:45,QQQ,687.76,0.0,0.0,0.0,680.0,688.0,700.0,680.0
2026-07-30 17:11:45,QQQ,687.56,0.0,0.0,0.0,680.0,690.0,700.0,680.0
2026-07-30 17:12:45,QQQ,687.31,0.0,0.0,0.0,680.0,690.0,700.0,680.0
2026-07-30 17:13:45,QQQ,687.22,0.0,0.0,0.0,680.0,687.0,700.0,680.0
2026-07-30 17:14:45,QQQ,687.14,0.0,0.0,0.0,680.0,687.0,700.0,680.0
2026-07-30 17:15:45,QQQ,687.38,0.0,0.0,0.0,680.0,690.0,700.0,680.0
2026-07-30 17:16:45,QQQ,687.69,0.0,0.0,0.0,680.0,690.0,700.0,680.0
