Time,MAXGEX,MINGEX,MAXVEX,MINVEX,MAXDEX,MINDEX,ZERO,BAC,SAC,BAP,SAP,MAXCP,MINCP,LONGGAMMA,SHORTGAMMA,LONGCALLS,SHORTCALLS,LONGPUTS,SHORTPUTS,INV_BAC,INV_SAC,INV_BAP,INV_SAP,NET_CALL_FLOW,NET_PUT_FLOW,ZERO_OI,SPOT
2026-07-27 16:34:00,,683.0,,683.0,682.0,685.0,680.0,,681.0,681.0,682.0,692.0,677.0,683.0,684.0,681.0,683.0,683.0,684.0,1666542.0,1554904.0,643767.0,2188659.0,111639.0,-1544892.0,680.0,682.8
2026-07-27 16:35:00,,683.0,,683.0,682.0,685.0,680.0,,,,,692.0,677.0,683.0,684.0,681.0,683.0,683.0,684.0,1666542.0,1554904.0,643767.0,2188659.0,111639.0,-1544892.0,680.0,682.8
2026-07-27 16:36:00,,683.0,,683.0,682.0,685.0,680.0,,,,,692.0,677.0,683.0,684.0,681.0,683.0,683.0,684.0,1666542.0,1554904.0,643767.0,2188659.0,111639.0,-1544892.0,680.0,682.8
2026-07-27 16:37:00,,683.0,,683.0,682.0,685.0,680.0,,,,,692.0,677.0,683.0,684.0,681.0,683.0,683.0,684.0,1666542.0,1554904.0,643767.0,2188659.0,111639.0,-1544892.0,680.0,682.8
2026-07-27 16:38:00,,683.0,,683.0,682.0,685.0,680.0,,,,,692.0,677.0,683.0,684.0,681.0,683.0,683.0,684.0,1666542.0,1554904.0,643767.0,2188659.0,111639.0,-1544892.0,680.0,682.6
2026-07-27 16:39:00,,683.0,,683.0,682.0,685.0,680.0,,,,,692.0,677.0,683.0,684.0,681.0,683.0,683.0,684.0,1666542.0,1554904.0,643767.0,2188659.0,111639.0,-1544892.0,680.0,682.75
2026-07-27 16:40:00,,683.0,,683.0,682.0,685.0,680.0,,,,,692.0,677.0,683.0,684.0,681.0,683.0,683.0,684.0,1666542.0,1554904.0,643767.0,2188659.0,111639.0,-1544892.0,680.0,682.6
2026-07-27 16:41:00,,683.0,,683.0,682.0,685.0,680.0,,,,,692.0,677.0,683.0,684.0,681.0,683.0,683.0,684.0,1666542.0,1554904.0,643767.0,2188659.0,111639.0,-1544892.0,680.0,682.7
2026-07-27 16:42:00,,683.0,,683.0,682.0,685.0,680.0,,,,,692.0,677.0,683.0,684.0,681.0,683.0,683.0,684.0,1666542.0,1554904.0,643767.0,2188659.0,111639.0,-1544892.0,680.0,682.8
2026-07-27 16:43:00,,683.0,,683.0,682.0,685.0,680.0,,,,,692.0,677.0,683.0,684.0,681.0,683.0,683.0,684.0,1666542.0,1554904.0,643767.0,2188659.0,111639.0,-1544892.0,680.0,682.8
