2026-05-03 08:43:00,670.0,,,670.0,666.0,680.0,673.5,674.0,673.0,,673.0,680.0,670.0,674.0,675.0,674.0,675.0,672.0,675.0,663.55,673.84
2026-05-03 08:44:00,670.0,,,670.0,666.0,680.0,673.5,,,,,680.0,670.0,674.0,675.0,674.0,675.0,672.0,675.0,663.55,673.84
2026-05-03 08:45:00,670.0,,,670.0,666.0,680.0,673.5,,,,,680.0,670.0,674.0,675.0,674.0,675.0,672.0,675.0,663.55,673.84
2026-05-03 08:46:00,670.0,,,670.0,666.0,680.0,673.5,,,,,680.0,670.0,674.0,675.0,674.0,675.0,672.0,675.0,663.55,673.84
2026-05-03 08:47:00,670.0,,,670.0,666.0,680.0,673.5,,,,,680.0,670.0,674.0,675.0,674.0,675.0,672.0,675.0,663.55,673.84
2026-05-03 08:48:00,670.0,,,670.0,666.0,680.0,673.5,,,,,680.0,670.0,674.0,675.0,674.0,675.0,672.0,675.0,663.55,673.84
2026-05-03 08:49:00,670.0,,,670.0,666.0,680.0,673.5,,,,,680.0,670.0,674.0,675.0,674.0,675.0,672.0,675.0,663.55,673.84
2026-05-03 08:50:00,670.0,,,670.0,666.0,680.0,673.5,,,,,680.0,670.0,674.0,675.0,674.0,675.0,672.0,675.0,663.55,673.84
2026-05-03 08:51:00,670.0,,,670.0,666.0,680.0,673.5,,,,,680.0,670.0,674.0,675.0,674.0,675.0,672.0,675.0,663.55,673.84
2026-05-03 08:52:00,670.0,,,670.0,666.0,680.0,673.5,,,,,680.0,670.0,674.0,675.0,674.0,675.0,672.0,675.0,663.55,673.84
2026-05-03 08:53:00,670.0,,,670.0,666.0,680.0,673.5,,,,,680.0,670.0,674.0,675.0,674.0,675.0,672.0,675.0,663.55,673.84
2026-05-03 08:54:00,670.0,,,670.0,666.0,680.0,673.5,,,,,680.0,670.0,674.0,675.0,674.0,675.0,672.0,675.0,663.55,673.84
2026-05-03 08:55:00,670.0,,,670.0,666.0,680.0,673.5,,,,,680.0,670.0,674.0,675.0,674.0,675.0,672.0,675.0,663.55,673.84
