Time,Activo,SPOT,pin_probability,liquidity_void_score,dealer_trap_score,nearest_wall_strike,magnet_strike,wall_above_strike,wall_below_strike
2026-06-11 19:40:59,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 19:44:10,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 19:44:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 19:45:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 19:46:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 19:47:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 19:49:02,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 19:49:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 19:50:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 19:51:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 19:52:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 19:53:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 19:54:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 19:55:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 19:56:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 19:57:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 19:58:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 19:59:59,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:00:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:01:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:02:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:03:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:04:59,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:05:59,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:06:59,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:07:59,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:08:59,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:09:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:10:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:11:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:12:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:13:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:14:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:15:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:16:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:17:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:18:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:19:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:20:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:21:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:22:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:23:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:24:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:25:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:26:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:27:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:28:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:29:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:30:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:31:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:32:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:33:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:34:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:35:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:36:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:37:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:38:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:39:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:40:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:41:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:42:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:43:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:44:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:45:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:46:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:47:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:48:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:49:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:50:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:51:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:52:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:53:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:54:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:55:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:56:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:57:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:58:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 20:59:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:00:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:01:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:02:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:03:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:04:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:05:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:06:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:07:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:08:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:09:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:10:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:11:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:12:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:13:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:14:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:15:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:16:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:17:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:18:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:19:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:20:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:21:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:22:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:23:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:24:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:25:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:26:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:27:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:28:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:29:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:30:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:31:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:32:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:33:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:34:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:35:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:36:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:37:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:38:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:39:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
2026-06-11 21:40:58,NDX,29446.18,0.0,0.0,0.0,29800.0,29450.0,29800.0,28900.0
