Time,Activo,Type,Direction,NumStrikes,TotalContracts,TotalPremium,IsLadder,SPOT
2026-08-11 18:02:40,ES,VOL_CRUSH_SWEEP,NEUTRAL,,,13249187.0,,7753.5
2026-08-11 19:04:39,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7752.5
2026-08-11 19:46:40,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7752.25
2026-08-11 20:24:40,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7749.25
2026-08-11 20:25:40,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7749.75
2026-08-11 20:48:40,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7751.75
2026-08-11 22:26:39,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7756.0
2026-08-11 22:44:39,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7754.25
2026-08-11 23:16:39,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7755.25
2026-08-11 23:50:39,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7757.75
2026-08-12 00:00:40,ES,VOL_CRUSH_SWEEP,NEUTRAL,,,8792312.0,,7757.5
2026-08-12 00:32:40,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7756.5
2026-08-12 00:38:40,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7756.25
2026-08-12 01:07:40,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7757.25
2026-08-12 01:46:40,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7757.5
2026-08-12 02:16:40,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7760.25
2026-08-12 02:46:40,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7759.25
2026-08-12 02:56:40,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7758.25
2026-08-12 03:00:40,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7760.0
