Time,Activo,Signal,Direction,QualityScore,SPOT_at_signal,SPOT_5m,Move_5m,VolExp_5m,Win_5m,SPOT_15m,Move_15m,VolExp_15m,Win_15m,SPOT_30m,Move_30m,VolExp_30m,Win_30m,SPOT_1h,Move_1h,VolExp_1h,Win_1h,MAE,MFE,Regime,GammaRegime,FlowImbalance,VelocityZscore,DealerStress,AbsorptionScore,PinProbability,BarrierHit,Win_barrier,R_realized
2026-07-28 17:09:54,QQQ,APPROACHING_GEX_WALL,NEUTRAL,16.0,677.49,676.6,-0.89,0.0,,675.49,-2.0,0.0,,674.5,-2.99,0.0,,673.71,-3.78,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,35.0,0.0,0.55,TIMEOUT,0,0.0
2026-07-28 17:09:54,SPY,APPROACHING_GEX_WALL,NEUTRAL,18.0,741.52,740.83,-0.69,0.0,,740.24,-1.28,0.0,,739.57,-1.95,0.0,,739.52,-2.0,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,35.0,0.0,0.15,TIMEOUT,0,0.0
2026-07-28 17:09:54,VIX,APPROACHING_GEX_WALL,NEUTRAL,31.1,18.21,18.21,0.0,0.0,,18.21,0.0,0.0,,18.21,0.0,0.0,,18.21,0.0,0.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,29.0,0.0,0.55,TIMEOUT,0,0.0
2026-07-28 17:09:54,SPX,APPROACHING_GEX_WALL,NEUTRAL,100.0,7428.78,7428.78,0.0,0.0,,7428.78,0.0,0.0,,7428.78,0.0,0.0,,7428.78,0.0,0.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,35.0,0.0,0.15,TIMEOUT,0,0.0
2026-07-28 17:11:52,VIX,APPROACHING_GEX_WALL,NEUTRAL,64.3,18.21,18.21,0.0,0.0,,18.21,0.0,0.0,,18.21,0.0,0.0,,18.21,0.0,0.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,0.6,0.0,0.55,TIMEOUT,0,0.0
2026-07-28 17:11:52,QQQ,APPROACHING_GEX_WALL,NEUTRAL,16.7,677.33,676.62,-0.71,0.0,,675.56,-1.77,0.0,,674.55,-2.78,0.0,,673.71,-3.62,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,23.4,0.0,0.55,TIMEOUT,0,0.0
2026-07-28 17:11:52,SPY,APPROACHING_GEX_WALL,NEUTRAL,17.4,741.28,740.86,-0.42,0.0,,740.32,-0.96,0.0,,739.6,-1.68,0.0,,739.52,-1.76,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,23.1,0.0,0.15,TIMEOUT,0,0.0
2026-07-28 17:11:52,SPX,APPROACHING_GEX_WALL,NEUTRAL,100.0,7428.78,7428.78,0.0,0.0,,7428.78,0.0,0.0,,7428.78,0.0,0.0,,7428.78,0.0,0.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,16.5,0.0,0.15,TIMEOUT,0,0.0
2026-07-28 17:13:52,QQQ,APPROACHING_GEX_WALL,NEUTRAL,17.5,677.0,675.8,-1.2,0.0,,675.86,-1.14,0.0,,674.77,-2.23,0.0,,673.71,-3.29,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,22.6,0.0,0.55,TIMEOUT,0,0.0
2026-07-28 17:13:52,VIX,APPROACHING_GEX_WALL,NEUTRAL,64.6,18.21,18.21,0.0,0.0,,18.21,0.0,0.0,,18.21,0.0,0.0,,18.21,0.0,0.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,0.5,0.0,0.55,TIMEOUT,0,0.0
