2026-05-26 23:37:00,61827072.0,28143248.0,51180318.0,6445064.0,-36916.16,3606670.61,433533860.27,0.0,0.0,0.0942,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.6,NEUTRAL,LOW,20.0,25.0,30.0,30.0,0.0,,749.0,750.0,750.59
2026-05-26 23:38:00,61827072.0,28143248.0,51180318.0,6445064.0,-36916.16,3606670.61,433533860.27,39209538.0,-78419077.0,0.0942,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.6,NEUTRAL,MEDIUM,20.0,25.0,50.0,30.0,0.0,,749.0,750.0,750.59
2026-05-26 23:39:00,61827072.0,28143248.0,51180318.0,6445064.0,-36916.16,3606670.61,433533860.27,26139692.0,-78419077.0,0.0942,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.6,NEUTRAL,MEDIUM,20.0,25.0,50.0,30.0,0.0,,749.0,750.0,750.62
2026-05-26 23:40:00,61827072.0,28143248.0,51180318.0,6445064.0,-36916.16,3606670.61,433533860.27,19604769.0,-39209538.0,0.0942,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.6,NEUTRAL,MEDIUM,20.0,25.0,50.0,30.0,0.0,,749.0,750.0,750.63
2026-05-26 23:41:00,61827072.0,28143248.0,51180318.0,6445064.0,-36916.16,3606670.61,433533860.27,15683815.0,-39209538.0,0.0942,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.6,NEUTRAL,MEDIUM,20.0,25.0,50.0,30.0,0.0,,749.0,750.0,750.65
2026-05-26 23:42:00,61827072.0,28143248.0,51180318.0,6445064.0,-36916.16,3606670.61,433533860.27,0.0,0.0,0.0942,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.6,NEUTRAL,LOW,20.0,25.0,30.0,30.0,0.0,,749.0,750.0,750.65
2026-05-26 23:43:00,61827072.0,28143248.0,51180318.0,6445064.0,-36916.16,3606670.61,433533860.27,0.0,0.0,0.0942,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.6,NEUTRAL,LOW,20.0,25.0,30.0,30.0,0.0,,749.0,750.0,750.68
2026-05-26 23:44:00,61827072.0,28143248.0,51180318.0,6445064.0,-36916.16,3606670.61,433533860.27,0.0,0.0,0.0942,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.6,NEUTRAL,LOW,20.0,25.0,30.0,30.0,0.0,,749.0,750.0,750.7
2026-05-26 23:45:00,61827072.0,28143248.0,51180318.0,6445064.0,-36916.16,3606670.61,433533860.27,0.0,0.0,0.0942,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.6,NEUTRAL,LOW,20.0,25.0,30.0,30.0,0.0,,749.0,750.0,750.83
2026-05-26 23:46:00,61827072.0,28143248.0,51180318.0,6445064.0,-36916.16,3606670.61,433533860.27,0.0,0.0,0.0942,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.6,NEUTRAL,LOW,20.0,25.0,30.0,30.0,0.0,,749.0,750.0,750.8
2026-05-26 23:47:00,61827072.0,28143248.0,51180318.0,6445064.0,-36916.16,3606670.61,433533860.27,0.0,0.0,0.0942,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.65,BULLISH,LOW,35.0,10.0,30.0,30.0,0.0,,749.0,750.0,750.75
2026-05-26 23:48:00,61827072.0,28143248.0,51180318.0,6445064.0,-36916.16,3606670.61,433533860.27,0.0,0.0,0.0942,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.65,BULLISH,LOW,35.0,10.0,30.0,30.0,0.0,,749.0,750.0,750.77
2026-05-26 23:49:00,61827072.0,28143248.0,51180318.0,6445064.0,-36916.16,3606670.61,433533860.27,0.0,0.0,0.0942,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.6,NEUTRAL,LOW,20.0,25.0,30.0,30.0,0.0,,749.0,750.0,750.8
2026-05-26 23:50:00,61827072.0,28143248.0,51180318.0,6445064.0,-36916.16,3606670.61,433533860.27,0.0,0.0,0.0942,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.6,NEUTRAL,LOW,20.0,25.0,30.0,30.0,0.0,,749.0,750.0,750.83
