2026-06-04 19:58:00,43301594.0,78012028.0,75634474.0,15151587.0,-336839.76,1611648.3,377900114.75,0.0,0.0,-0.2719,-0.2719,-0.2719,-0.2719,43301594.0,75634474.0,0.0,0.0,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.38,BEARISH,LOW,0.0,71.7975,30.0,15.0,40.0,0.0,71.8,,752.0,757.0,753.51
2026-06-04 19:59:00,43301594.0,78012028.0,75634474.0,15151587.0,-336839.76,1611648.3,377900114.75,12886226.0,-25772453.0,-0.2719,-0.2719,-0.2719,0.0,0.0,0.0,0.0,0.0,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.38,BEARISH,MEDIUM,0.0,71.8,37.0,15.0,40.0,0.0,71.8,,752.0,757.0,753.58
2026-06-04 20:00:00,96723994.0,78012028.0,75634474.0,74749887.0,-336066.76,1611648.3,377900114.75,6532184.0,-31948353.0,0.1224,0.1224,0.1224,1.0,53422400.0,0.0,0.0,0.0,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.49,BEARISH,MEDIUM,0.0,65.9,41.5,18.5,31.2,0.0,55.0,,777.0,777.0,753.51
2026-06-04 20:01:00,97326682.0,78012028.0,75642266.0,74749887.0,-335927.57,1612770.78,383663952.4,5051758.0,-15668936.0,0.1254,0.1254,0.1254,0.9745,602688.0,7792.0,5763837.646,2881918.823,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.58,BEARISH,MEDIUM,5.2,56.8,44.5,17.3,25.5,15.0,40.0,,730.0,730.0,753.31
2026-06-04 20:02:00,97326682.0,78012028.0,75642266.0,74749887.0,-335927.57,1612770.78,383663952.4,4041407.0,-14741366.0,0.1254,0.1254,0.1254,0.0,0.0,0.0,0.0,2881918.823,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.58,BEARISH,MEDIUM,8.6,50.9,46.4,16.5,21.8,15.0,40.0,,730.0,730.0,753.28
2026-06-04 20:03:00,97326682.0,78012028.0,75642266.0,74749887.0,-335927.57,1612770.78,383663952.4,-1113084.0,3291443.0,0.1254,0.9997,0.1254,0.0,0.0,0.0,0.0,-2881918.823,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.43,NEUTRAL,MEDIUM,14.3,47.1,47.7,16.0,19.4,25.0,40.0,,730.0,730.0,753.23
2026-06-04 20:04:00,97326682.0,78012028.0,75642266.0,74749887.0,-335927.57,1612770.78,383663952.4,-1113084.0,2782710.0,0.1254,0.9997,0.1254,0.0,0.0,0.0,0.0,-2881918.823,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.39,BEARISH,MEDIUM,12.8,49.9,48.5,15.7,17.9,10.0,55.0,,730.0,730.0,753.28
2026-06-04 20:05:00,97326682.0,78012028.0,75642266.0,74749887.0,-335927.57,1612770.78,383663952.4,122096.0,-305240.0,0.1254,0.9745,0.1254,0.0,0.0,0.0,0.0,0.0,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.53,BEARISH,MEDIUM,8.3,51.7,49.0,15.5,16.9,0.0,55.0,,730.0,730.0,753.4
2026-06-04 20:06:00,97326682.0,78012028.0,75642266.0,74749887.0,-335927.57,1612770.78,383663952.4,0.0,0.0,0.1254,0.0,0.1254,0.0,0.0,0.0,0.0,0.0,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.53,BEARISH,LOW,5.4,52.9,42.4,15.3,16.2,0.0,55.0,,730.0,730.0,753.43
2026-06-04 20:07:00,97326682.0,78012028.0,75642266.0,74749887.0,-335927.57,1612770.78,383663952.4,0.0,0.0,0.1254,0.0,0.1254,0.0,0.0,0.0,0.0,0.0,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.53,BEARISH,LOW,3.5,53.6,38.1,15.2,15.8,0.0,55.0,,730.0,730.0,753.47
2026-06-04 20:08:00,97326682.0,78012028.0,75642266.0,74749887.0,-335927.57,1612770.78,383663952.4,0.0,0.0,0.1254,0.0,0.1254,0.0,0.0,0.0,0.0,0.0,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.58,BEARISH,LOW,7.5,48.8,35.3,15.1,15.5,15.0,40.0,,730.0,730.0,753.35
2026-06-04 20:09:00,97326682.0,78012028.0,75642266.0,74749887.0,-335927.57,1612770.78,383663952.4,0.0,0.0,0.1254,0.0,0.1254,0.0,0.0,0.0,0.0,0.0,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.58,BEARISH,LOW,10.1,45.7,33.4,15.1,15.3,15.0,40.0,,730.0,730.0,753.3
2026-06-04 20:28:00,97326682.0,78012028.0,75642266.0,74749887.0,-335927.57,1612770.78,383663952.4,0.0,0.0,0.1254,0.0,0.1254,0.0,0.0,0.0,0.0,0.0,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.53,BEARISH,LOW,6.6,49.0,32.2,15.1,15.2,0.0,55.0,,730.0,730.0,752.66
2026-06-04 20:29:00,97326682.0,78012028.0,75642266.0,74749887.0,-335927.57,1612770.78,383663952.4,0.0,0.0,0.1254,0.0,0.1254,0.0,0.0,0.0,0.0,0.0,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.53,BEARISH,LOW,4.3,51.1,31.4,15.1,15.1,0.0,55.0,,730.0,730.0,752.63
2026-06-04 20:30:00,97326682.0,78012028.0,75642266.0,74749887.0,-335927.57,1612770.78,383663952.4,0.0,0.0,0.1254,0.0,0.1254,0.0,0.0,0.0,0.0,0.0,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.53,BEARISH,LOW,2.8,52.5,30.9,15.1,15.1,0.0,55.0,,730.0,730.0,752.73
2026-06-04 20:31:00,97326682.0,78012028.0,75642266.0,74749887.0,-335927.57,1612770.78,383663952.4,0.0,0.0,0.1254,0.0,0.9997,0.0,0.0,0.0,0.0,0.0,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.53,BEARISH,LOW,1.8,53.4,30.6,15.1,15.1,0.0,55.0,,730.0,730.0,752.81
