2026-05-19 21:18:00,28700.0,,29200.0,,28700.0,29400.0,28836.63,29100.0,28850.0,28550.0,28450.0,29280.0,28050.0,29200.0,29000.0,29200.0,29000.0,28630.0,28050.0,28822.86,28818.84
2026-05-19 21:19:00,28700.0,,29200.0,,28700.0,29400.0,28836.63,,,,,29280.0,28050.0,29200.0,29000.0,29200.0,29000.0,28630.0,28050.0,28822.86,28818.84
2026-05-19 21:20:00,28700.0,,29200.0,,28700.0,29400.0,28836.63,,,,,29280.0,28050.0,29200.0,29000.0,29200.0,29000.0,28630.0,28050.0,28822.86,28818.84
2026-05-19 21:21:00,28700.0,,29200.0,,28700.0,29400.0,28836.63,,,,,29280.0,28050.0,29200.0,29000.0,29200.0,29000.0,28630.0,28050.0,28822.86,28818.84
2026-05-19 21:22:00,28700.0,,29200.0,,28700.0,29400.0,28836.63,,,,,29280.0,28050.0,29200.0,29000.0,29200.0,29000.0,28630.0,28050.0,28822.86,28818.84
2026-05-19 21:23:00,28700.0,,29200.0,,28700.0,29400.0,28836.63,,,,,29280.0,28050.0,29200.0,29000.0,29200.0,29000.0,28630.0,28050.0,28822.86,28818.84
2026-05-19 21:24:00,28700.0,,29200.0,,28700.0,29400.0,28836.62,,,,,29280.0,28050.0,29200.0,29000.0,29200.0,29000.0,28630.0,28050.0,28822.86,28818.84
2026-05-19 21:25:00,28700.0,,29200.0,,28700.0,29400.0,28836.62,,,,,29280.0,28050.0,29200.0,29000.0,29200.0,29000.0,28630.0,28050.0,28822.86,28818.84
2026-05-19 21:26:00,28700.0,,29200.0,,28700.0,29400.0,28836.62,,,,,29280.0,28050.0,29200.0,29000.0,29200.0,29000.0,28630.0,28050.0,28822.86,28818.84
2026-05-19 21:27:00,28700.0,,29200.0,,28700.0,29400.0,28836.62,,,,,29280.0,28050.0,29200.0,29000.0,29200.0,29000.0,28630.0,28050.0,28822.86,28818.84
2026-05-19 21:28:00,28700.0,,29200.0,,28700.0,29400.0,28836.63,,,,,29280.0,28050.0,29200.0,29000.0,29200.0,29000.0,28630.0,28050.0,28822.86,28818.84
2026-05-19 21:30:00,28700.0,,29200.0,,28700.0,29400.0,28836.63,,,,,29280.0,28050.0,29200.0,29000.0,29200.0,29000.0,28630.0,28050.0,28822.86,28818.84
2026-05-19 21:31:00,28700.0,,29200.0,,28700.0,29400.0,28836.63,,,,,29280.0,28050.0,29200.0,29000.0,29200.0,29000.0,28630.0,28050.0,28822.86,28818.84
2026-05-19 21:32:00,28700.0,,29200.0,,28700.0,29400.0,28836.63,,,,,29280.0,28050.0,29200.0,29000.0,29200.0,29000.0,28630.0,28050.0,28822.86,28818.84
2026-05-19 21:33:00,28700.0,,29200.0,,28700.0,29400.0,28836.62,,,,,29280.0,28050.0,29200.0,29000.0,29200.0,29000.0,28630.0,28050.0,28822.86,28818.84
2026-05-19 21:34:00,28700.0,,29200.0,,28700.0,29400.0,28836.62,,,,,29280.0,28050.0,29200.0,29000.0,29200.0,29000.0,28630.0,28050.0,28822.86,28818.84
2026-05-19 21:35:00,28700.0,,29200.0,,28700.0,29400.0,28836.62,,,,,29280.0,28050.0,29200.0,29000.0,29200.0,29000.0,28630.0,28050.0,28822.86,28818.84
2026-05-19 21:36:00,28700.0,,29200.0,,28700.0,29400.0,28836.62,,,,,29280.0,28050.0,29200.0,29000.0,29200.0,29000.0,28630.0,28050.0,28822.86,28818.84
2026-05-19 21:37:00,28700.0,,29200.0,,28700.0,29400.0,28836.62,,,,,29280.0,28050.0,29200.0,29000.0,29200.0,29000.0,28630.0,28050.0,28822.86,28818.84
2026-05-19 21:38:00,28700.0,,29200.0,,28700.0,29400.0,28836.62,,,,,29280.0,28050.0,29200.0,29000.0,29200.0,29000.0,28630.0,28050.0,28822.86,28818.84
2026-05-19 21:39:00,28700.0,,29200.0,,28700.0,29400.0,28836.62,,,,,29280.0,28050.0,29200.0,29000.0,29200.0,29000.0,28630.0,28050.0,28822.86,28818.84
2026-05-19 21:40:00,28700.0,,29200.0,,28700.0,29400.0,28836.62,,,,,29280.0,28050.0,29200.0,29000.0,29200.0,29000.0,28630.0,28050.0,28822.86,28818.84
2026-05-19 21:41:00,28700.0,,29200.0,,28700.0,29400.0,28836.62,,,,,29280.0,28050.0,29200.0,29000.0,29200.0,29000.0,28630.0,28050.0,28822.86,28818.84
2026-05-19 21:42:00,28700.0,,29200.0,,28700.0,29400.0,28836.62,,,,,29280.0,28050.0,29200.0,29000.0,29200.0,29000.0,28630.0,28050.0,28822.86,28818.84
2026-05-19 21:43:00,28700.0,,29200.0,,28700.0,29400.0,28836.62,,,,,29280.0,28050.0,29200.0,29000.0,29200.0,29000.0,28630.0,28050.0,28822.86,28818.84
2026-05-19 21:44:00,28700.0,,29200.0,,28700.0,29400.0,28836.62,,,,,29280.0,28050.0,29200.0,29000.0,29200.0,29000.0,28630.0,28050.0,28822.86,28818.84
