Time,CallPremiumBuy,CallPremiumSell,PutPremiumBuy,PutPremiumSell,NetDeltaFlow,NetGammaFlow,NetCharmFlow,FlowVelocity,FlowAcceleration,FlowImbalance,FlowImbalance5m,FlowImbalance15m,FlowImbalanceCycle,CycleCallPremBuy,CyclePutPremBuy,CharmVelocity,CharmAcceleration,GammaRegime,DealerState,Regime,Confidence,Bias,Risk,BullishScore,BearishScore,VolatilityScore,SqueezeScore,PanicScore,BullishScoreRaw,BearishScoreRaw,Events,MaxCallFlowStrike,MaxPutFlowStrike,SPOT,DealerRegime,DealerRegimeConf,DealerRegimeTrans,LongScore,ShortScore,TradeBias,TradeConfidence
2026-06-14 16:58:00,21811085.0,53063470.0,8013625.0,36347725.0,-407.72,-113.68,-6949014.23,0.0,0.0,0.4626,0.4626,0.4626,0.4626,21811085.0,8013625.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.34,BEARISH,MEDIUM,11.565,35.136777592286485,36.99354533854547,25.0,30.0,11.6,35.1,,29700.0,29620.0,30090.0,LONG_GAMMA_PINNING,0.0,0.0,32.0,35.5,NEUTRAL,7.0
2026-06-14 16:59:00,21818790.0,53063470.0,8013625.0,36347725.0,-407.2,-113.15,-7016311.62,-29789390.0,59594190.0,0.4628,0.4628,0.4628,1.0,7705.0,0.0,-67297.3854,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.48,NEUTRAL,MEDIUM,15.1,35.1,44.0,32.0,30.0,21.6,35.1,FLOW_EXPANSION_BULLISH,30800.0,29620.0,30130.0,LONG_GAMMA_PINNING,0.0,0.0,31.8,35.2,NEUTRAL,6.8
2026-06-14 17:00:00,23023190.0,53163320.0,8428225.0,37313325.0,-356.03,-113.63,-7019070.31,-19675077.0,60140035.0,0.464,0.464,0.464,0.4878,1204400.0,414600.0,-2758.6929,64538.6925,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.47,BULLISH,MEDIUM,22.6,29.9,48.5,33.0,30.0,36.6,20.1,FLOW_EXPANSION_BULLISH,29760.0,30800.0,30216.75,LONG_GAMMA_TREND,66.7,0.6,43.0,20.4,LONG,45.2
2026-06-14 17:01:00,23047490.0,53175420.0,8428225.0,37313325.0,-355.94,-113.56,-7025403.93,-14753258.0,30072265.0,0.4645,0.4645,0.4645,1.0,24300.0,0.0,-6333.6237,62751.2271,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.39,BULLISH,MEDIUM,32.8,26.5,51.4,46.0,30.0,51.6,20.1,FLOW_EXPANSION_BULLISH|CALL_WALL_LADDERING,31000.0,30800.0,30331.25,LONG_GAMMA_TREND,66.7,0.1,48.8,41.2,NEUTRAL,15.2
2026-06-14 17:02:00,96061047490.0,53175420.0,8428225.0,96013343325.0,30639.97,-113.56,-7033802.76,591394.0,50634640.0,0.9998,0.9998,0.9998,1.0,96038000000.0,0.0,-8398.826,27661.8143,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.39,BULLISH,HIGH,44.1,24.2,57.9,54.4,30.0,65.0,20.0,FLOW_EXPANSION_BULLISH|CALL_WALL_LADDERING,31030.0,31030.0,30330.75,LONG_GAMMA_TREND,63.7,0.609,54.2,30.9,LONG,46.6
2026-06-14 17:06:00,1410152.0,21549128.0,139112.0,13213038.0,-1447.91,-101.92,-1699608.52,0.0,0.0,0.8204,0.8204,0.8204,0.8204,1410152.0,139112.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.43,BEARISH,MEDIUM,20.51,36.59499088854391,55.61677197510536,25.0,30.0,20.5,36.6,,30000.0,29560.0,30338.75,LONG_GAMMA_PINNING,0.0,0.0,36.4,30.6,NEUTRAL,11.6
2026-06-14 17:07:00,1491152.0,21575128.0,239138.0,13260762.0,-1439.72,-95.92,-1671030.14,-16552800.0,33320200.0,0.7236,0.7236,0.7236,-0.1051,81000.0,100025.0,28578.3879,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.45,BULLISH,HIGH,30.2,29.6,62.6,33.8,24.8,48.1,16.6,FLOW_EXPANSION_BULLISH,30320.0,30050.0,30358.25,LONG_GAMMA_PINNING,0.0,0.0,35.2,31.8,NEUTRAL,6.8
2026-06-14 17:08:00,1491152.0,21575128.0,242188.0,13281362.0,-1439.4,-95.97,-1673983.34,-11041050.0,33195350.0,0.7206,0.7206,0.7206,-1.0,0.0,3050.0,-2953.2081,-31531.596,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.47,BULLISH,HIGH,34.7,26.8,67.1,34.2,26.6,43.0,21.6,FLOW_EXPANSION_BULLISH,30320.0,30000.0,30339.75,LONG_GAMMA_TREND,67.6,0.597,56.7,38.2,LONG,37.0
2026-06-14 17:09:00,1491152.0,21582328.0,242188.0,13281362.0,-1440.1,-96.46,-1660317.78,-8282588.0,16540425.0,0.7206,0.7206,0.7206,0.0,0.0,0.0,13665.5622,-23222.2108,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.38,BULLISH,HIGH,44.6,23.2,70.0,52.0,22.5,63.0,16.6,FLOW_EXPANSION_BULLISH|DEALER_SQUEEZE|CALL_WALL_LADDERING,30500.0,30000.0,30359.25,LONG_GAMMA_TREND,67.6,0.097,53.9,37.9,LONG,32.0
2026-06-14 17:10:00,1500252.0,21633728.0,242188.0,13281362.0,-1441.04,-96.4,-1664121.72,-6634530.0,16530450.0,0.722,0.722,0.722,1.0,9100.0,0.0,-3803.941,-7881.7793,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.39,BULLISH,HIGH,49.3,22.6,71.9,58.3,25.1,58.0,21.6,FLOW_EXPANSION_BULLISH|CALL_WALL_LADDERING,30700.0,30000.0,30372.0,LONG_GAMMA_TREND,67.7,0.097,53.6,40.0,LONG,27.2
