Time,Activo,Strike,Type,Contracts,Premium,Price,IV,Delta,Gamma,DealerState,SPOT
2026-07-30 16:58:32,QQQ,715.0,UNUSUAL_CALL_VOL,6556,3278.0,0.01,1.87,0.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,714.0,UNUSUAL_CALL_VOL,6522,3261.0,0.01,1.81,0.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,710.0,UNUSUAL_CALL_VOL,7459,3730.0,0.01,1.58,0.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,709.0,UNUSUAL_CALL_VOL,6874,3437.0,0.01,1.52,0.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,705.0,UNUSUAL_CALL_VOL,4138,2069.0,0.01,128.03,0.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,704.0,UNUSUAL_CALL_VOL,4051,2026.0,0.01,121.97,0.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,703.0,UNUSUAL_CALL_VOL,3497,1748.0,0.01,115.88,0.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,701.0,UNUSUAL_CALL_VOL,2599,1300.0,0.01,103.57,0.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,700.0,UNUSUAL_CALL_VOL,9202,4601.0,0.01,97.35,0.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,699.0,UNUSUAL_CALL_VOL,4230,2115.0,0.01,93.01,0.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,698.0,UNUSUAL_CALL_VOL,5737,2868.0,0.01,86.71,0.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,697.0,UNUSUAL_CALL_VOL,5691,2846.0,0.01,80.35,0.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,696.0,UNUSUAL_CALL_VOL,6810,3405.0,0.01,73.94,0.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,695.0,UNUSUAL_CALL_VOL,31745,15872.0,0.01,67.46,0.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,694.0,UNUSUAL_CALL_VOL,17999,9000.0,0.01,60.91,0.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,693.0,UNUSUAL_CALL_VOL,24535,36802.0,0.01,62.0,0.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,692.0,UNUSUAL_CALL_VOL,29539,44308.0,0.01,54.56,0.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,691.0,UNUSUAL_CALL_VOL,43221,21610.0,0.01,40.71,0.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,690.0,UNUSUAL_CALL_VOL,113201,169802.0,0.01,39.28,0.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,690.0,PUT_BLOCK_BUY,2051,904491.0,4.41,70.7,-1.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,689.0,UNUSUAL_CALL_VOL,57119,228476.0,0.04,37.19,0.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,689.0,PUT_BLOCK_SELL,1609,509248.0,3.17,20.0,-1.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,688.0,CALL_BLOCK_SELL,133656,1470216.0,0.11,35.8,0.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,687.0,CALL_BLOCK_SELL,128006,3648171.0,0.28,35.17,0.0,6e-06,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,687.0,PUT_BLOCK_BUY,3526,513033.0,1.46,34.67,-1.0,4e-06,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,686.0,CALL_BLOCK_SELL,182984,12168436.0,0.67,36.34,0.23,1.248026,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,686.0,PUT_BLOCK_BUY,13402,1246386.0,0.93,40.55,-0.746,1.180438,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,685.0,CALL_BLOCK_SELL,314667,40120042.0,1.27,38.63,0.999,0.009973,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,685.0,PUT_BLOCK_BUY,49236,2387946.0,0.48,40.29,-0.001,0.014363,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,684.0,CALL_BLOCK_BUY,116140,23924840.0,2.06,41.63,1.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,684.0,PUT_BLOCK_BUY,45622,958072.0,0.21,39.62,-0.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,683.0,CALL_BLOCK_BUY,143961,41532748.0,2.88,37.61,1.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,683.0,PUT_BLOCK_BUY,154029,1694319.0,0.11,43.25,0.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,682.0,CALL_BLOCK_BUY,263160,98290260.0,3.73,20.0,1.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,682.0,PUT_BLOCK_BUY,249480,1496880.0,0.06,47.08,0.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,681.0,CALL_BLOCK_BUY,96715,48357500.0,5.0,72.98,1.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,681.0,UNUSUAL_PUT_VOL,263118,394677.0,0.01,44.7,0.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,680.0,CALL_BLOCK_BUY,106465,60206240.0,5.65,20.0,1.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,680.0,PUT_BLOCK_BUY,355501,533252.0,0.01,52.31,0.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,679.0,CALL_BLOCK_BUY,47410,31575393.0,6.66,20.0,1.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,679.0,UNUSUAL_PUT_VOL,204866,102433.0,0.01,52.41,0.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,678.0,CALL_BLOCK_SELL,56743,47096690.0,8.3,137.24,1.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,678.0,UNUSUAL_PUT_VOL,216851,108426.0,0.01,59.22,0.0,0.0,SHORT_GAMMA,685.82
2026-07-30 16:58:32,QQQ,677.0,CALL_BLOCK_BUY,16163,13908262.0,8.61,20.0,1.0,0.0,SHORT_GAMMA,685.82
