Time,Activo,Strike,Type,Contracts,Premium,Price,IV,Delta,Gamma,DealerState,SPOT
2026-06-08 16:48:31,ES,7650.0,UNUSUAL_CALL_VOL,441,4410.0,0.1,18.23,0.0,2.2e-05,LONG_GAMMA,7412.75
2026-06-08 16:48:31,ES,7625.0,UNUSUAL_CALL_VOL,618,4635.0,0.08,15.83,0.0,1.8e-05,LONG_GAMMA,7412.75
2026-06-08 16:48:31,ES,7620.0,UNUSUAL_CALL_VOL,210,1575.0,0.08,15.5,0.0,1.8e-05,LONG_GAMMA,7412.75
2026-06-08 16:48:31,ES,7610.0,PUT_BLOCK_BUY,71,1405800.0,198.0,29.02,-0.959,0.000791,LONG_GAMMA,7412.75
2026-06-08 16:48:31,ES,7600.0,UNUSUAL_CALL_VOL,2114,121555.0,0.58,14.18,0.0,2.3e-05,LONG_GAMMA,7412.75
2026-06-08 16:48:31,ES,7595.0,UNUSUAL_CALL_VOL,568,5680.0,0.1,14.48,0.001,3.8e-05,LONG_GAMMA,7412.75
2026-06-08 16:48:31,ES,7590.0,UNUSUAL_CALL_VOL,487,4870.0,0.1,13.51,0.0,2.6e-05,LONG_GAMMA,7412.75
2026-06-08 16:48:31,ES,7585.0,UNUSUAL_CALL_VOL,184,2300.0,0.12,13.17,0.0,2.8e-05,LONG_GAMMA,7412.75
2026-06-08 16:48:31,ES,7580.0,UNUSUAL_CALL_VOL,2486,31075.0,0.12,12.84,0.0,3e-05,LONG_GAMMA,7412.75
2026-06-08 16:48:31,ES,7575.0,UNUSUAL_CALL_VOL,914,13710.0,0.15,12.5,0.0,3.1e-05,LONG_GAMMA,7412.75
2026-06-08 16:48:31,ES,7570.0,UNUSUAL_CALL_VOL,497,7455.0,0.15,12.73,0.001,5.2e-05,LONG_GAMMA,7412.75
2026-06-08 16:48:31,ES,7565.0,UNUSUAL_CALL_VOL,263,145965.0,5.55,12.38,0.001,5.6e-05,LONG_GAMMA,7412.75
2026-06-08 16:48:31,ES,7560.0,UNUSUAL_CALL_VOL,595,10412.0,0.17,12.02,0.001,6e-05,LONG_GAMMA,7412.75
2026-06-08 16:48:31,ES,7555.0,UNUSUAL_CALL_VOL,635,34925.0,0.55,11.67,0.001,6.5e-05,LONG_GAMMA,7412.75
2026-06-08 16:48:31,ES,7555.0,PUT_BLOCK_BUY,168,2402400.0,143.0,22.34,-0.949,0.001228,LONG_GAMMA,7412.75
2026-06-08 16:48:31,ES,7550.0,UNUSUAL_CALL_VOL,4666,489930.0,1.05,11.72,0.001,9.4e-05,LONG_GAMMA,7412.75
2026-06-08 16:48:31,ES,7545.0,UNUSUAL_CALL_VOL,580,11600.0,0.2,11.69,0.002,0.000128,LONG_GAMMA,7412.75
2026-06-08 16:48:31,ES,7540.0,UNUSUAL_CALL_VOL,676,106470.0,1.57,11.31,0.002,0.000139,LONG_GAMMA,7412.75
2026-06-08 16:48:31,ES,7535.0,UNUSUAL_CALL_VOL,1034,113740.0,1.1,10.92,0.002,0.00015,LONG_GAMMA,7412.75
2026-06-08 16:48:31,ES,7530.0,UNUSUAL_CALL_VOL,962,252525.0,2.62,11.28,0.004,0.000258,LONG_GAMMA,7412.75
2026-06-08 16:48:31,ES,7525.0,UNUSUAL_CALL_VOL,2090,78375.0,0.38,10.87,0.004,0.00028,LONG_GAMMA,7412.75
