2026-05-18 17:30:00,,18.0,,18.0,25.0,19.0,19.0,,18.0,16.0,17.0,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 17:31:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 17:32:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 17:33:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 17:34:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 17:35:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 17:36:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 17:37:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 17:38:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 17:39:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 17:40:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 17:41:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 17:42:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 17:43:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 17:44:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 17:45:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 17:46:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 17:47:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 17:48:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 17:49:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 17:51:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 17:52:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 17:53:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 17:54:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 17:55:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 17:56:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 17:57:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 17:58:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 17:59:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:00:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:01:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:02:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:04:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:05:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:06:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:07:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:09:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:10:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:11:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:13:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:14:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:16:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:17:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:18:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:19:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:21:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:24:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:25:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:26:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:28:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:30:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:32:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:34:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:35:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:36:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:38:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:40:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:43:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:45:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:47:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:49:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:50:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:51:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:53:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:56:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 18:58:00,,18.0,,18.0,25.0,19.0,19.0,,,,,35.0,18.5,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 19:01:00,,18.0,80.0,,25.0,19.0,17.82,,,,,,,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 19:03:00,,18.0,80.0,,25.0,19.0,17.82,,,,,,,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 19:05:00,,18.0,80.0,,25.0,19.0,17.82,,,,,,,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 19:09:00,,18.0,80.0,,25.0,19.0,17.82,,,,,,,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 19:10:00,,18.0,80.0,,25.0,19.0,17.82,,,,,,,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 19:11:00,,18.0,80.0,,25.0,19.0,17.82,,,,,,,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 19:13:00,,18.0,80.0,,25.0,19.0,17.82,,,,,,,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 19:16:00,,18.0,80.0,,25.0,19.0,17.82,,,,,,,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 19:18:00,,18.0,80.0,,25.0,19.0,17.82,,,,,,,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 19:22:00,,18.0,80.0,,25.0,21.0,17.82,,,,,,,18.5,18.0,24.0,24.0,18.5,18.0,19.49,17.82
2026-05-18 19:23:00,,18.0,80.0,,25.0,21.0,17.82,,,,,,,18.5,18.0,24.0,24.0,18.5,18.0,19.49,17.82
2026-05-18 19:24:00,,18.0,80.0,,25.0,19.0,17.82,,,,,,,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 19:27:00,,18.0,80.0,,25.0,19.0,17.82,,,,,,,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 19:30:00,,18.0,80.0,,25.0,19.0,17.82,,,,,,,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 19:33:00,,18.0,80.0,,25.0,19.0,17.82,,,,,,,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
2026-05-18 19:36:00,,18.0,80.0,,25.0,19.0,17.82,,,,,,,18.5,18.0,24.0,24.0,18.5,18.0,18.97,17.82
