2026-05-27 22:45:00,12834992.0,85029.0,9729877.0,0.0,-1158.39,13322.55,17038754.29,0.0,0.0,0.1376,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.6,NEUTRAL,LOW,20.0,17.0,30.0,30.0,0.0,,7515.0,7515.0,7520.36
2026-05-27 22:46:00,12943949.0,85214.0,9786222.0,0.0,-1162.74,13431.47,17826586.84,11322478.0,-22314723.0,0.1389,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.6,NEUTRAL,MEDIUM,20.0,17.0,50.0,30.0,0.0,,7505.0,7530.0,7520.36
2026-05-27 22:47:00,13365822.0,85634.0,10128026.0,0.0,-1180.19,13767.83,17988967.83,7802738.0,-21716583.0,0.1378,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.6,NEUTRAL,MEDIUM,20.0,17.0,50.0,30.0,0.0,,7510.0,7530.0,7520.36
2026-05-27 22:48:00,13446977.0,85634.0,10351185.0,0.0,-1243.52,13895.89,18357522.96,5928132.0,-10788693.0,0.1301,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.6,NEUTRAL,MEDIUM,20.0,17.1,50.0,30.0,0.0,,7495.0,7530.0,7520.36
2026-05-27 22:49:00,13502817.0,85634.0,10384614.0,0.0,-1245.05,13963.77,18373725.13,4760359.0,-10936865.0,0.1305,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.56,NEUTRAL,MEDIUM,20.0,17.1,50.0,40.0,0.0,,7540.0,7530.0,7520.36
2026-05-27 22:50:00,14076798.0,85634.0,10456930.0,0.0,-1141.31,14288.83,19124190.01,393651.0,-117560.0,0.1475,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.6,NEUTRAL,LOW,20.0,16.9,30.0,30.0,0.0,,7510.0,7530.0,7520.36
2026-05-27 22:51:00,14176123.0,85634.0,10497007.0,0.0,-1146.16,14406.97,19651374.44,388508.0,-242130.0,0.1491,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.56,NEUTRAL,MEDIUM,20.0,16.9,50.0,40.0,0.0,,7545.0,7470.0,7520.36
2026-05-27 22:52:00,14261854.0,85650.0,10511373.0,0.0,-1135.59,14483.27,19815131.19,255873.0,98468.0,0.1514,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.49,NEUTRAL,MEDIUM,30.0,16.8,50.0,30.0,0.0,,7510.0,7480.0,7520.36
2026-05-27 22:53:00,14314256.0,85650.0,10519315.0,0.0,-1128.59,14520.12,19961584.8,207079.0,-267841.0,0.1528,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.65,BULLISH,MEDIUM,35.0,1.8,50.0,30.0,0.0,,7510.0,7475.0,7520.36
2026-05-27 22:54:00,14331903.0,85650.0,10525528.0,0.0,-1128.09,14542.39,19992691.91,193997.0,-331421.0,0.1531,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.61,BULLISH,MEDIUM,35.0,1.8,50.0,40.0,0.0,,7550.0,7500.0,7520.36
2026-05-27 22:55:00,14878981.0,85672.0,10544205.0,0.0,-1020.96,14789.93,21101578.15,177884.0,96904.0,0.1705,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.49,NEUTRAL,MEDIUM,30.0,16.6,50.0,30.0,0.0,,7510.0,7475.0,7520.36
2026-05-27 22:56:00,15360709.0,85672.0,10701404.0,0.0,-998.01,15003.56,21568429.27,277789.0,329294.0,0.1788,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.49,NEUTRAL,MEDIUM,30.0,16.5,50.0,30.0,0.0,,7515.0,7515.0,7520.36
2026-05-27 22:57:00,17079568.0,85672.0,10822590.0,0.0,-643.07,15948.64,23153001.05,625782.0,972800.0,0.2242,POSITIVE,LONG_GAMMA,CALL_SQUEEZE,0.35,BULLISH,MEDIUM,35.6,15.9,50.0,65.0,0.0,,7515.0,7510.0,7520.36
2026-05-27 22:58:00,17304753.0,85672.0,10895884.0,0.0,-619.38,16048.49,23334296.47,673409.0,631020.0,0.2273,POSITIVE,LONG_GAMMA,CALL_SQUEEZE,0.34,NEUTRAL,MEDIUM,30.7,20.9,50.0,50.0,15.0,,7505.0,7510.0,7520.36
