2026-05-28 18:25:00,5621652.0,33987658.0,1125368.0,2933998.0,-3302.16,-323.5,-15138345.66,0.0,0.0,0.6664,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.43,BEARISH,HIGH,16.7,38.0,80.0,25.0,30.0,,7555.0,7605.0,7588.75
2026-05-28 18:26:00,5625602.0,33987658.0,1133658.0,2937588.0,-3302.34,-318.27,-15090448.77,-15082992.0,30183285.0,0.6646,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.51,NEUTRAL,HIGH,26.6,38.0,100,35.0,30.0,FLOW_EXPANSION_BULLISH,7560.0,7540.0,7589.0
2026-05-28 18:27:00,5625602.0,33987658.0,1139758.0,2937588.0,-3303.76,-312.24,-15044139.79,-10053295.0,30180735.0,0.6631,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.51,NEUTRAL,HIGH,26.6,38.0,100,35.0,30.0,FLOW_EXPANSION_BULLISH,7560.0,7550.0,7588.75
2026-05-28 18:28:00,5627062.0,33989978.0,1141588.0,2939712.0,-3304.02,-313.36,-15038828.7,-7540260.0,15085465.0,0.6627,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.43,NEUTRAL,HIGH,41.6,38.0,100,70.0,30.0,FLOW_EXPANSION_BULLISH|CALL_WALL_LADDERING,7595.0,7595.0,7588.5
2026-05-28 18:29:00,5627062.0,34000648.0,1141588.0,2939712.0,-3306.84,-320.34,-15023831.58,-6034342.0,15081084.0,0.6627,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.43,NEUTRAL,HIGH,41.6,38.0,100,70.0,30.0,FLOW_EXPANSION_BULLISH|CALL_WALL_LADDERING,7630.0,7595.0,7588.5
2026-05-28 18:30:00,5645332.0,34000648.0,1224748.0,2940122.0,-3323.14,-242.89,-15076442.95,20789.0,22357.0,0.6435,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.43,NEUTRAL,HIGH,41.1,38.0,100,70.0,30.0,FLOW_EXPANSION_BULLISH|CALL_WALL_LADDERING,7620.0,7600.0,7587.5
2026-05-28 18:31:00,5655232.0,34687048.0,1224860.0,2957175.0,-3355.77,-236.8,-15161381.19,-119629.0,-203502.0,0.6439,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.41,BEARISH,HIGH,16.1,38.0,100,35.0,30.0,,7600.0,7320.0,7587.25
2026-05-28 18:32:00,5655512.0,34687048.0,1253480.0,2960460.0,-3362.92,-213.46,-15101577.86,-115726.0,-183022.0,0.6371,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.36,NEUTRAL,HIGH,30.9,23.0,100,35.0,30.0,,7660.0,7580.0,7587.75
2026-05-28 18:33:00,5655512.0,34687048.0,1253480.0,2960460.0,-3362.92,-213.46,-15101577.86,-115495.0,-267783.0,0.6371,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.36,NEUTRAL,HIGH,30.9,23.0,100,35.0,30.0,,7660.0,7580.0,7588.0
2026-05-28 18:34:00,5666192.0,34688008.0,1253480.0,2960660.0,-3360.37,-202.03,-15200385.98,-111457.0,307922.0,0.6377,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.48,NEUTRAL,HIGH,25.9,38.0,100,45.0,30.0,FLOW_EXPANSION_BULLISH,7600.0,7500.0,7587.5
