Time,Activo,Strike,Type,Contracts,Premium,Price,IV,Delta,Gamma,DealerState,SPOT
2026-06-01 00:00:33,SPX,7650.0,UNUSUAL_CALL_VOL,1688,278520.0,1.65,15.24,0.082,0.003066,SHORT_GAMMA,7580.06
2026-06-01 00:00:33,SPX,7640.0,UNUSUAL_CALL_VOL,1248,368160.0,2.95,15.87,0.126,0.004035,SHORT_GAMMA,7580.06
2026-06-01 00:00:33,SPX,7635.0,UNUSUAL_CALL_VOL,1133,447535.0,3.95,16.36,0.155,0.004495,SHORT_GAMMA,7580.06
2026-06-01 00:00:33,SPX,7600.0,UNUSUAL_CALL_VOL,1396,2575620.0,18.45,21.41,0.393,0.005545,SHORT_GAMMA,7580.06
2026-06-01 00:00:33,SPX,7600.0,UNUSUAL_PUT_VOL,1012,1442100.0,14.25,0.1,-1.0,0.0,SHORT_GAMMA,7580.06
2026-06-01 07:24:08,SPX,7650.0,UNUSUAL_CALL_VOL,1028,69390.0,0.68,17.62,0.049,0.002437,SHORT_GAMMA,7580.06
2026-06-01 08:32:35,SPX,7600.0,UNUSUAL_CALL_VOL,1238,581860.0,4.7,18.01,0.231,0.007654,SHORT_GAMMA,7570.25
2026-06-01 08:34:26,SPX,7855.0,CALL_BLOCK_BUY,7840,6126960000.0,7815.0,78.0,0.057,0.000666,SHORT_GAMMA,7575.97
2026-06-01 08:34:26,SPX,7855.0,PUT_BLOCK_SELL,7835,6119135000.0,7810.0,77.95,-0.943,0.000666,SHORT_GAMMA,7575.97
2026-06-01 08:38:06,SPX,7650.0,UNUSUAL_CALL_VOL,1656,45540.0,0.28,16.32,0.028,0.001798,SHORT_GAMMA,7580.78
2026-06-01 08:38:06,SPX,7640.0,UNUSUAL_CALL_VOL,1160,52200.0,0.45,15.56,0.043,0.002691,SHORT_GAMMA,7580.78
2026-06-01 08:38:06,SPX,7635.0,UNUSUAL_CALL_VOL,1139,71188.0,0.62,15.41,0.057,0.003365,SHORT_GAMMA,7580.78
2026-06-01 08:38:06,SPX,7630.0,UNUSUAL_CALL_VOL,1364,119350.0,0.88,15.32,0.074,0.004173,SHORT_GAMMA,7580.78
2026-06-01 08:38:06,SPX,7625.0,UNUSUAL_CALL_VOL,1217,146040.0,1.2,15.19,0.095,0.005078,SHORT_GAMMA,7580.78
2026-06-01 08:38:06,SPX,7620.0,UNUSUAL_CALL_VOL,1460,251850.0,1.73,15.31,0.125,0.006118,SHORT_GAMMA,7580.78
2026-06-01 08:38:06,SPX,7615.0,UNUSUAL_CALL_VOL,1150,276000.0,2.4,15.4,0.16,0.007174,SHORT_GAMMA,7580.78
2026-06-01 08:38:06,SPX,7610.0,UNUSUAL_CALL_VOL,1937,639210.0,3.3,15.54,0.2,0.008196,SHORT_GAMMA,7580.78
2026-06-01 08:38:06,SPX,7605.0,UNUSUAL_CALL_VOL,2200,957000.0,4.35,15.57,0.244,0.009159,SHORT_GAMMA,7580.78
2026-06-01 08:38:06,SPX,7600.0,UNUSUAL_CALL_VOL,2833,1628975.0,5.75,15.76,0.294,0.009943,SHORT_GAMMA,7580.78
2026-06-01 08:38:06,SPX,7595.0,UNUSUAL_CALL_VOL,1122,863940.0,7.7,16.3,0.35,0.01034,SHORT_GAMMA,7580.78
2026-06-01 08:38:06,SPX,7590.0,UNUSUAL_CALL_VOL,1941,1882770.0,9.7,16.5,0.404,0.010681,SHORT_GAMMA,7580.78
2026-06-01 08:38:06,SPX,7585.0,UNUSUAL_CALL_VOL,1342,1617110.0,12.05,16.77,0.459,0.010766,SHORT_GAMMA,7580.78
2026-06-01 08:38:06,SPX,7580.0,UNUSUAL_CALL_VOL,1767,2570985.0,14.55,16.88,0.513,0.010746,SHORT_GAMMA,7580.78
2026-06-01 08:38:06,SPX,7575.0,UNUSUAL_CALL_VOL,2036,3512100.0,17.25,16.89,0.566,0.010596,SHORT_GAMMA,7580.78
2026-06-01 08:38:06,SPX,7575.0,UNUSUAL_PUT_VOL,1202,1490480.0,12.4,18.34,-0.439,0.009779,SHORT_GAMMA,7580.78
2026-06-01 08:38:06,SPX,7570.0,UNUSUAL_PUT_VOL,1478,1574070.0,10.65,18.73,-0.392,0.009336,SHORT_GAMMA,7580.78
2026-06-01 08:38:06,SPX,7565.0,UNUSUAL_PUT_VOL,1066,986050.0,9.25,19.29,-0.351,0.008742,SHORT_GAMMA,7580.78
2026-06-01 08:38:06,SPX,7560.0,UNUSUAL_PUT_VOL,1263,978825.0,7.75,19.45,-0.309,0.008245,SHORT_GAMMA,7580.78
2026-06-01 08:38:06,SPX,7550.0,UNUSUAL_PUT_VOL,1861,1070075.0,5.75,20.42,-0.243,0.006968,SHORT_GAMMA,7580.78
2026-06-01 08:38:06,SPX,7545.0,UNUSUAL_PUT_VOL,1187,581630.0,4.9,20.81,-0.213,0.006361,SHORT_GAMMA,7580.78
2026-06-01 08:38:06,SPX,7540.0,UNUSUAL_PUT_VOL,1565,657300.0,4.2,21.26,-0.188,0.005769,SHORT_GAMMA,7580.78
