Time,Activo,Strike,Type,Contracts,Premium,Price,IV,Delta,Gamma,DealerState,SPOT
2026-06-04 19:58:18,SPX,7600.0,UNUSUAL_CALL_VOL,1009,428825.0,4.25,7.04,0.282,0.013236,LONG_GAMMA,7584.31
2026-06-04 21:29:37,SPX,7600.0,UNUSUAL_CALL_VOL,1795,825700.0,4.6,7.65,0.29,0.012831,LONG_GAMMA,7584.31
2026-06-04 21:29:37,SPX,7585.0,UNUSUAL_CALL_VOL,1216,984960.0,8.1,5.95,0.504,0.019233,LONG_GAMMA,7584.31
2026-06-04 21:29:37,SPX,7560.0,UNUSUAL_CALL_VOL,1086,1922220.0,17.7,0.1,1.0,0.0,LONG_GAMMA,7584.31
2026-06-04 21:29:37,SPX,7500.0,UNUSUAL_PUT_VOL,1025,517625.0,5.05,22.42,-0.135,0.002785,LONG_GAMMA,7584.31
2026-06-05 00:00:51,SPX,7650.0,UNUSUAL_CALL_VOL,1152,31680.0,0.28,10.23,0.026,0.001801,LONG_GAMMA,7584.31
2026-06-05 00:00:51,SPX,7620.0,UNUSUAL_CALL_VOL,1207,135788.0,1.12,8.32,0.098,0.006424,LONG_GAMMA,7584.31
2026-06-05 00:00:51,SPX,7610.0,UNUSUAL_CALL_VOL,1293,239205.0,1.85,7.6,0.156,0.009727,LONG_GAMMA,7584.31
2026-06-05 00:00:51,SPX,7600.0,UNUSUAL_CALL_VOL,2572,810180.0,3.15,6.88,0.252,0.014311,LONG_GAMMA,7584.31
2026-06-05 00:00:51,SPX,7585.0,UNUSUAL_CALL_VOL,1902,1188750.0,6.25,4.99,0.502,0.024676,LONG_GAMMA,7584.31
2026-06-05 00:00:51,SPX,7580.0,UNUSUAL_CALL_VOL,1178,907060.0,7.7,3.85,0.657,0.029462,LONG_GAMMA,7584.31
2026-06-05 00:00:51,SPX,7570.0,UNUSUAL_CALL_VOL,1303,1459360.0,11.2,0.1,1.0,0.0,LONG_GAMMA,7584.31
2026-06-05 00:00:51,SPX,7560.0,UNUSUAL_CALL_VOL,1377,2134350.0,15.5,0.1,1.0,0.0,LONG_GAMMA,7584.31
2026-06-05 00:00:51,SPX,7550.0,UNUSUAL_CALL_VOL,1315,2722050.0,20.7,0.1,1.0,0.0,LONG_GAMMA,7584.31
2026-06-05 00:00:51,SPX,7500.0,UNUSUAL_PUT_VOL,1603,657230.0,4.1,22.71,-0.122,0.002744,LONG_GAMMA,7584.31
2026-06-05 00:00:51,SPX,7490.0,UNUSUAL_PUT_VOL,1102,322335.0,2.92,22.47,-0.094,0.002298,LONG_GAMMA,7584.31
2026-06-05 00:00:51,SPX,7470.0,UNUSUAL_PUT_VOL,1118,178880.0,1.6,22.68,-0.057,0.001553,LONG_GAMMA,7584.31
2026-06-05 00:00:51,SPX,7450.0,UNUSUAL_PUT_VOL,1084,102980.0,0.95,23.41,-0.036,0.001038,LONG_GAMMA,7584.31
2026-06-05 05:42:04,SPX,7650.0,UNUSUAL_CALL_VOL,1391,41730.0,0.3,13.15,0.029,0.001931,LONG_GAMMA,7584.31
2026-06-05 05:42:04,SPX,7640.0,UNUSUAL_CALL_VOL,1004,45180.0,0.45,12.28,0.043,0.002843,LONG_GAMMA,7584.31
2026-06-05 05:42:04,SPX,7630.0,UNUSUAL_CALL_VOL,1004,75300.0,0.75,11.6,0.068,0.004342,LONG_GAMMA,7584.31
2026-06-05 05:42:04,SPX,7625.0,UNUSUAL_CALL_VOL,1409,137378.0,0.97,11.25,0.085,0.005342,LONG_GAMMA,7584.31
2026-06-05 05:42:04,SPX,7620.0,UNUSUAL_CALL_VOL,1840,230000.0,1.25,10.85,0.107,0.006527,LONG_GAMMA,7584.31
2026-06-05 05:42:04,SPX,7615.0,UNUSUAL_CALL_VOL,1238,204270.0,1.65,10.53,0.136,0.007961,LONG_GAMMA,7584.31
