Time,Activo,Type,Direction,NumStrikes,TotalContracts,TotalPremium,IsLadder,SPOT
2026-08-16 16:59:26,ES,BULLISH_CALL_SWEEP,BULLISH,3,2584,2111075.0,True,7805.0
2026-08-16 16:59:26,ES,BEARISH_PUT_SWEEP,BEARISH,13,7874,11767582.0,True,7805.0
2026-08-16 16:59:26,ES,VOL_CRUSH_SWEEP,NEUTRAL,,,20813810.0,,7805.0
2026-08-16 17:58:26,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7809.75
2026-08-16 17:58:26,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7809.75
2026-08-16 17:59:26,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7810.25
2026-08-16 18:06:26,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7810.25
2026-08-16 18:14:26,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7809.25
2026-08-16 18:47:26,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7812.0
2026-08-16 18:55:26,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7812.25
2026-08-16 19:20:26,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7809.0
2026-08-16 19:26:26,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7809.5
2026-08-16 19:37:26,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7808.5
2026-08-16 19:50:26,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7809.5
2026-08-16 20:18:26,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7811.5
2026-08-16 20:38:26,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7810.25
2026-08-16 20:50:26,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7808.5
2026-08-16 21:07:26,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7806.5
2026-08-16 21:31:26,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7809.25
2026-08-16 21:40:26,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7808.75
2026-08-16 21:53:26,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7809.75
2026-08-16 22:00:26,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7808.75
2026-08-16 22:11:26,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7808.5
2026-08-16 22:24:26,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7809.75
2026-08-16 22:55:26,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7812.0
2026-08-16 22:56:26,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7811.75
2026-08-16 23:06:26,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7813.25
2026-08-16 23:12:26,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7813.0
2026-08-16 23:39:26,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7812.5
2026-08-16 23:40:26,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7812.25
2026-08-17 00:39:26,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7815.5
2026-08-17 00:41:26,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7816.0
2026-08-17 00:51:26,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7817.0
