strike,oi_c,oi_p,vol_c,vol_p,oi_net,vol_net,gex,vex,dex,inv_gex,inv_vex_call,inv_vex_put,inv_net
31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,594.0,197.0,401.0,1.0,397.0,400.0,0.0,0.0,-19700.0,0.0,0.0,0.0,-402.0
30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,7169.0,410.0,7.0,1.0,6759.0,6.0,0.0,0.0,-41000.0,0.0,0.0,0.0,6.0
29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,892.0,442.0,1.0,4.0,450.0,-3.0,0.0,0.0,-44200.0,0.0,0.0,0.0,-5.0
28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,756.0,235.0,3.0,7.0,521.0,-4.0,-2.5340726054800702e-54,-7.548301378025741e-56,-23500.0,0.0,0.0,0.0,4.0
27.5,9.0,38.0,4.0,2.0,-29.0,2.0,0.0,0.0,-3800.0,0.0,0.0,0.0,2.0
27.0,1730.0,153.0,185.0,0.0,1577.0,185.0,10128.013766882581,1083.0534953024726,-11981.774843958638,290.27773667499633,290.27773667499633,0.0,185.0
26.5,58.0,1.0,0.0,0.0,57.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0
26.0,956.0,155.0,0.0,0.0,801.0,0.0,9695.989852043092,0.0,-11829.073693451397,0.0,0.0,0.0,0.0
25.5,61.0,14.0,6.0,0.0,47.0,6.0,286.1943295131542,46.27387519885979,-1188.2981225868414,12.421150267093886,12.421150267093886,0.0,6.0
25.0,17628.0,448.0,17.0,21.0,17180.0,-4.0,225839.89734750098,217.79431897591994,35576.68129652589,58.4436728845071,58.4436728845071,0.0,-4.0
24.5,6697.0,23.0,111.0,1.0,6674.0,110.0,77738.31554278052,1279.345921869694,20318.90227564861,4.5023141268721645,0.0,4.50231412687216,-1.0
24.0,2269.0,626.0,48.0,1.0,1643.0,47.0,27533.76411375608,582.4683461702476,-55577.57886845194,156.59216621071656,156.59216621071656,0.0,47.0
23.5,1589.0,135.0,8.0,2.0,1454.0,6.0,22253.496560936008,112.03774228287477,-8218.285967007474,30.14910927071303,30.14910927071307,-3.7965700621212936e-14,10.0
23.0,3221.0,457.0,287.0,33.0,2764.0,254.0,48686.453109317896,4541.5484637146865,-26488.868934861443,-1458.2645057275663,-1458.2645057275663,0.0,-287.0
22.5,3075.0,43.0,256.0,0.0,3032.0,256.0,74880.29701482714,6311.98113124753,14311.57808228777,1703.1987492326632,1703.1987492326632,0.0,256.0
22.0,2025.0,964.0,4420.0,53.0,1061.0,4367.0,29467.09267414613,139997.70758195326,-70019.73359310318,38915.22719664194,38369.666049024454,545.5611476174918,4367.0
21.5,1787.0,219.0,230.0,93.0,1568.0,137.0,63674.08491921913,5890.880687594005,-6098.366881942133,2494.5802956558023,2494.5802956558023,0.0,230.0
