2026-01-05 22:29:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 22:30:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 22:31:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 22:32:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 22:33:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 22:34:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 22:35:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 22:36:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 22:37:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 22:38:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 22:39:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 22:40:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 22:41:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 22:42:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 22:43:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 22:44:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 22:45:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 22:46:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 22:47:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 22:48:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 22:49:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 22:50:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 22:51:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 22:52:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 22:53:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 22:54:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 22:55:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 22:56:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 22:57:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 22:58:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 22:59:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 23:00:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 23:01:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 23:02:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 23:03:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 23:04:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 23:05:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 23:06:00,7000,,6930,,,7000,6915,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 23:07:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 23:08:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 23:09:00,7000,,6930,,,7000,6905,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 23:10:00,7000,,6930,,,7000,6915,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 23:11:00,7000,,6930,,,7000,6915,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 23:12:00,7000,,6930,,,7000,6915,,,,,6930,6870,6975,6870,6975,6910,,6870,6902.05
2026-01-05 23:13:00,7000,,6930,,,7000,6915,,,,,6930,6870,6990,6870,6990,6910,,6870,6902.05
2026-01-05 23:14:00,7000,,6930,,,7000,6915,,,,,6930,6870,6990,6870,6990,6910,,6870,6902.05
2026-01-05 23:15:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6910,,6870,6902.05
2026-01-05 23:16:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:17:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:18:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:19:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:20:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:21:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:22:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:23:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:24:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:25:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:26:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:27:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:28:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:29:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:30:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:31:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:32:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:33:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:34:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:35:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:36:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:37:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:38:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:39:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:40:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:41:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:42:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:43:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:44:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:45:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:46:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:47:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:48:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:49:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:50:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:51:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:52:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:53:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6935,,6870,6902.05
2026-01-05 23:54:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6935,,6870,6902.05
2026-01-05 23:55:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6935,,6870,6902.05
2026-01-05 23:56:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6935,,6870,6902.05
2026-01-05 23:57:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6935,,6870,6902.05
2026-01-05 23:58:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-05 23:59:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:00:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:01:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:02:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:03:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:04:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:05:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:06:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:07:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:08:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:09:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:10:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:11:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:12:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:13:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:14:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:15:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:16:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:17:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:18:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:19:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:20:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6935,,6870,6902.05
2026-01-06 00:21:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:22:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:23:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:24:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6935,,6870,6902.05
2026-01-06 00:25:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6935,,6870,6902.05
2026-01-06 00:26:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6935,,6870,6902.05
2026-01-06 00:27:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6935,,6870,6902.05
2026-01-06 00:28:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6935,,6870,6902.05
2026-01-06 00:29:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6935,,6870,6902.05
2026-01-06 00:30:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6935,,6870,6902.05
2026-01-06 00:31:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6935,,6870,6902.05
2026-01-06 00:32:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6935,,6870,6902.05
2026-01-06 00:33:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6935,,6870,6902.05
2026-01-06 00:34:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6935,,6870,6902.05
2026-01-06 00:35:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6935,,6870,6902.05
2026-01-06 00:36:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6935,,6870,6902.05
2026-01-06 00:37:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6935,,6870,6902.05
2026-01-06 00:38:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6935,,6870,6902.05
2026-01-06 00:39:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6935,,6870,6902.05
2026-01-06 00:40:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6935,,6870,6902.05
2026-01-06 00:41:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6935,,6870,6902.05
2026-01-06 00:42:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6935,,6870,6902.05
2026-01-06 00:43:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6935,,6870,6902.05
2026-01-06 00:44:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6935,,6870,6902.05
2026-01-06 00:45:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:46:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:47:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:48:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:49:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:50:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:51:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:52:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:53:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:54:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:55:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:56:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:57:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:58:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 00:59:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 01:00:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 01:01:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 01:02:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6870,6990,6930,,6870,6902.05
2026-01-06 01:03:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6930,6990,6930,,6870,6902.05
2026-01-06 01:04:00,7000,,6930,,,7000,6915,,,,,6930,6870,6990,6930,6990,6930,,6870,6902.05
2026-01-06 01:05:00,7000,,6930,,,7000,6915,,,,,6930,6870,6990,6930,6990,6930,,6870,6902.05
2026-01-06 01:06:00,7000,,6930,,,7000,6915,,,,,6930,6870,6990,6930,6990,6930,,6870,6902.05
2026-01-06 01:07:00,7000,,6930,,,7000,6915,,,,,6930,6870,6990,6930,6990,6930,,6870,6902.05
2026-01-06 01:08:00,7000,,6930,,,7000,6915,,,,,6930,6870,6990,6930,6990,6930,,6870,6902.05
2026-01-06 01:09:00,7000,,6930,,,7000,6915,,,,,6930,6870,6990,6930,6990,6930,,6870,6902.05
2026-01-06 01:10:00,7000,,6930,,,7000,6915,,,,,6930,6870,6990,6930,6990,6930,,6870,6902.05
2026-01-06 01:11:00,7000,,6930,,,7000,6915,,,,,6930,6870,6990,6930,6990,6930,,6870,6902.05
2026-01-06 01:12:00,7000,,6930,,,7000,6915,,,,,6930,6870,6990,6930,6990,6930,,6870,6902.05
2026-01-06 01:13:00,7000,,6930,,,7000,6915,,,,,6930,6870,6990,6930,6990,6930,,6870,6902.05
2026-01-06 01:14:00,7000,,6930,,,7000,6915,,,,,6930,6870,6990,6930,6990,6930,,6870,6902.05
2026-01-06 01:15:00,7000,,6930,,,7000,6915,,,,,6930,6870,6990,6930,6990,6930,,6870,6902.05
2026-01-06 01:16:00,7000,,6930,,,7000,6915,,,,,6930,6870,6990,6930,6990,6930,,6870,6902.05
2026-01-06 01:17:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6930,6990,6930,,6870,6902.05
2026-01-06 01:18:00,7000,,6930,,,7000,6915,,,,,6930,6870,6990,6930,6990,6930,,6870,6902.05
2026-01-06 01:19:00,7000,,6930,,,7000,6915,,,,,6930,6870,6990,6930,6990,6930,,6870,6902.05
2026-01-06 01:20:00,7000,,6930,,,7000,6915,,,,,6930,6870,6990,6930,6990,6930,,6870,6902.05
2026-01-06 01:21:00,7000,,6930,,,7000,6915,,,,,6930,6870,6990,6930,6990,6930,,6870,6902.05
2026-01-06 01:22:00,7000,,6930,,,7000,6915,,,,,6930,6870,6990,6930,6990,6930,,6870,6902.05
2026-01-06 01:23:00,7000,,6930,,,7000,6915,,,,,6930,6870,6990,6930,6990,6930,,6870,6902.05
2026-01-06 01:24:00,7000,,6930,,,7000,6915,,,,,6930,6870,6990,6930,6990,6930,,6870,6902.05
2026-01-06 01:25:00,7000,,6930,,,7000,6905,,,,,6930,6870,6990,6930,6990,6930,,6870,6902.05
2026-01-06 01:26:00,7000,,6930,,,7000,6915,,,,,6930,6870,6990,6930,6990,6930,,6870,6902.05
2026-01-06 01:27:00,7000,,6930,,,7000,6915,,,,,6930,6870,6990,6930,6990,6930,,6870,6902.05
2026-01-06 01:28:00,7000,,6930,,,7000,6915,,,,,6930,6870,6990,6930,6990,6930,,6870,6902.05
2026-01-06 01:29:00,7000,,6930,,,7000,6915,,,,,6930,6870,6990,6930,6990,6930,,6870,6902.05
2026-01-06 01:30:00,7000,,6930,,,7000,6915,,,,,6930,6870,6990,6930,6990,6930,,6870,6902.05
