Time,Activo,Strike,Type,Contracts,Premium,Price,IV,Delta,Gamma,DealerState,SPOT
2026-07-10 08:56:22,VIX,23.0,CALL_BLOCK_BUY,10000,235000.0,0.23,120.44,0.048,0.029165,SHORT_GAMMA,15.52
2026-07-10 08:57:22,VIX,36.0,UNUSUAL_CALL_VOL,3400,23800.0,0.07,1.95,0.0,0.0,SHORT_GAMMA,15.5
2026-07-10 08:57:22,VIX,34.0,UNUSUAL_CALL_VOL,5200,39000.0,0.08,1.84,0.0,0.0,SHORT_GAMMA,15.5
2026-07-10 08:57:22,VIX,33.0,UNUSUAL_CALL_VOL,2800,22400.0,0.08,1.8,0.0,0.0,SHORT_GAMMA,15.5
2026-07-10 09:17:22,VIX,22.0,UNUSUAL_CALL_VOL,2000,56000.0,0.28,112.51,0.058,0.036161,SHORT_GAMMA,15.55
2026-07-10 09:38:22,VIX,65.0,UNUSUAL_CALL_VOL,3000,7500.0,0.03,2.79,0.0,0.0,SHORT_GAMMA,15.79
2026-07-10 09:47:22,VIX,70.0,UNUSUAL_CALL_VOL,2000,5000.0,0.03,2.92,0.0,0.0,SHORT_GAMMA,15.7
2026-07-10 10:33:22,VIX,40.0,UNUSUAL_CALL_VOL,7400,48100.0,0.07,2.16,0.0,0.0,SHORT_GAMMA,15.52
2026-07-10 10:33:22,VIX,25.0,UNUSUAL_CALL_VOL,7400,140600.0,0.19,138.09,0.04,0.021788,SHORT_GAMMA,15.52
2026-07-10 10:33:22,VIX,22.0,UNUSUAL_CALL_VOL,4000,108000.0,0.27,111.47,0.055,0.034945,SHORT_GAMMA,15.52
2026-07-10 10:34:22,VIX,45.0,UNUSUAL_CALL_VOL,2000,9000.0,0.05,2.28,0.0,0.0,SHORT_GAMMA,15.51
2026-07-10 10:34:22,VIX,25.0,UNUSUAL_CALL_VOL,2000,38000.0,0.19,138.1,0.039,0.021707,SHORT_GAMMA,15.51
2026-07-10 11:14:22,VIX,23.0,CALL_BLOCK_SELL,10000,215000.0,0.22,117.92,0.04,0.026118,LONG_GAMMA,15.4
2026-07-10 11:14:22,VIX,19.0,CALL_BLOCK_SELL,10000,485000.0,0.48,78.28,0.083,0.069331,LONG_GAMMA,15.4
2026-07-10 11:19:22,VIX,16.0,UNUSUAL_PUT_VOL,2000,72000.0,0.36,79.72,-0.574,0.17523,LONG_GAMMA,15.38
2026-07-10 11:19:22,VIX,15.0,UNUSUAL_PUT_VOL,2000,16000.0,0.08,66.41,-0.389,0.205732,LONG_GAMMA,15.38
2026-07-10 11:25:22,VIX,23.0,UNUSUAL_CALL_VOL,4250,91375.0,0.22,117.96,0.04,0.025878,SHORT_GAMMA,15.38
2026-07-10 11:25:22,VIX,19.0,CALL_BLOCK_BUY,4250,201875.0,0.47,77.43,0.079,0.067651,SHORT_GAMMA,15.38
2026-07-10 11:46:22,VIX,19.0,CALL_BLOCK_SELL,7500,341250.0,0.45,75.7,0.065,0.060511,LONG_GAMMA,15.25
2026-07-10 11:50:22,VIX,19.0,CALL_BLOCK_SELL,7500,330000.0,0.44,74.38,0.06,0.057691,LONG_GAMMA,15.22
2026-07-10 12:53:22,VIX,17.0,PUT_BLOCK_BUY,4900,423850.0,0.86,92.86,-0.696,0.134911,LONG_GAMMA,15.34
2026-07-10 13:02:22,VIX,24.0,UNUSUAL_CALL_VOL,5000,90000.0,0.18,125.3,0.034,0.02141,LONG_GAMMA,15.39
2026-07-10 13:30:22,VIX,35.0,UNUSUAL_CALL_VOL,29498,191737.0,0.07,1.88,0.0,0.0,SHORT_GAMMA,15.28
2026-07-10 13:46:22,VIX,17.5,CALL_BLOCK_SELL,10323,748418.0,0.72,52.58,0.087,0.108359,LONG_GAMMA,15.27
2026-07-10 13:46:22,VIX,17.5,PUT_BLOCK_BUY,10320,1305480.0,1.27,105.75,-0.727,0.11328,LONG_GAMMA,15.27
2026-07-10 13:46:22,VIX,17.0,PUT_BLOCK_BUY,6000,546000.0,0.91,96.74,-0.696,0.130322,LONG_GAMMA,15.27
2026-07-10 13:46:22,VIX,16.5,PUT_BLOCK_SELL,12000,720000.0,0.6,87.72,-0.654,0.151587,LONG_GAMMA,15.27
2026-07-10 14:07:22,VIX,30.0,UNUSUAL_CALL_VOL,2400,25200.0,0.1,1.67,0.0,0.0,LONG_GAMMA,15.27
2026-07-10 14:07:22,VIX,15.5,UNUSUAL_PUT_VOL,6500,113750.0,0.17,71.4,-0.515,0.201359,LONG_GAMMA,15.27
2026-07-10 14:10:22,VIX,17.0,CALL_BLOCK_BUY,5705,496335.0,0.87,40.12,0.075,0.127452,LONG_GAMMA,15.24
