Time,CallPremiumBuy,CallPremiumSell,PutPremiumBuy,PutPremiumSell,NetDeltaFlow,NetGammaFlow,NetCharmFlow,FlowVelocity,FlowAcceleration,FlowImbalance,FlowImbalance5m,FlowImbalance15m,FlowImbalanceCycle,CycleCallPremBuy,CyclePutPremBuy,CharmVelocity,CharmAcceleration,GammaRegime,DealerState,Regime,Confidence,Bias,Risk,BullishScore,BearishScore,VolatilityScore,SqueezeScore,PanicScore,BullishScoreRaw,BearishScoreRaw,Events,MaxCallFlowStrike,MaxPutFlowStrike,SPOT
2026-06-10 18:11:00,35425938.0,36426957.0,168891682.0,137033207.0,-38086.1,237497.23,-325264059.79,0.0,0.0,-0.6532,-0.6532,-0.6532,-0.6532,35425938.0,168891682.0,0.0,0.0,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.35,BEARISH,MEDIUM,0.0,65.3626458159329,50.0,10.0,55.0,0.0,65.4,,696.0,700.0,688.66
2026-06-10 18:12:00,35471113.0,36426957.0,169070560.0,137033207.0,-38391.0,241095.11,-308285054.85,15540754.0,-30633403.0,-0.6532,-0.6532,-0.6532,-0.5967,45175.0,178878.0,16979004.9328,0.0,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.32,BEARISH,HIGH,0.0,65.4,57.0,6.5,55.0,0.0,65.4,,665.0,665.0,688.36
2026-06-10 18:13:00,35471113.0,36426957.0,169070560.0,137033207.0,-38391.0,241095.11,-308285054.85,10360503.0,-30857456.0,-0.6532,-0.6532,-0.6532,0.0,0.0,0.0,0.0,-16979004.9328,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.32,BEARISH,HIGH,0.0,65.4,61.6,4.2,55.0,0.0,65.4,,665.0,665.0,688.17
2026-06-10 18:14:00,35471113.0,36426957.0,169070560.0,137033207.0,-38391.0,241095.11,-308285054.85,7770377.0,-15540754.0,-0.6532,-0.6532,-0.6532,0.0,0.0,0.0,0.0,-16979004.9328,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.32,BEARISH,HIGH,0.0,65.4,64.5,2.7,55.0,0.0,65.4,,665.0,665.0,687.89
2026-06-10 18:15:00,35471113.0,36426957.0,169070560.0,137033207.0,-38391.0,241095.11,-308285054.85,6216302.0,-15540754.0,-0.6532,-0.6532,-0.6532,0.0,0.0,0.0,0.0,-8489502.4664,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.32,BEARISH,HIGH,0.0,65.4,66.4,1.8,55.0,0.0,65.4,,665.0,665.0,688.26
2026-06-10 18:16:00,35471113.0,36426957.0,169070560.0,137033207.0,-38391.0,241095.11,-308285054.85,44811.0,-112026.0,-0.6532,-0.5967,-0.6532,0.0,0.0,0.0,0.0,0.0,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.32,BEARISH,HIGH,0.0,65.4,67.7,1.2,55.0,0.0,65.4,,665.0,665.0,687.76
2026-06-10 18:17:00,35471113.0,36426957.0,169070560.0,137033207.0,-38391.0,241095.11,-308285054.85,0.0,0.0,-0.6532,0.0,-0.6532,0.0,0.0,0.0,0.0,0.0,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.41,BEARISH,MEDIUM,5.2,60.1,61.5,0.8,55.0,15.0,50.4,,665.0,665.0,687.97
2026-06-10 18:18:00,35471113.0,36426957.0,169070560.0,137033207.0,-38391.0,241095.11,-308285054.85,0.0,0.0,-0.6532,0.0,-0.6532,0.0,0.0,0.0,0.0,0.0,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.38,BEARISH,MEDIUM,3.4,62.0,57.5,0.5,55.0,0.0,65.4,,665.0,665.0,687.56
2026-06-10 18:19:00,35471113.0,36426957.0,169070560.0,137033207.0,-38391.0,241095.11,-308285054.85,0.0,0.0,-0.6532,0.0,-0.6532,0.0,0.0,0.0,0.0,0.0,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.41,BEARISH,MEDIUM,7.5,57.9,54.9,0.3,55.0,15.0,50.4,,665.0,665.0,689.4
2026-06-10 18:20:00,35471113.0,36426957.0,169070560.0,137033207.0,-38391.0,241095.11,-308285054.85,0.0,0.0,-0.6532,0.0,-0.6532,0.0,0.0,0.0,0.0,0.0,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.41,BEARISH,MEDIUM,10.1,55.3,53.2,0.2,55.0,15.0,50.4,,665.0,665.0,689.09
2026-06-10 18:21:00,35471113.0,36426957.0,169070560.0,137033207.0,-38391.0,241095.11,-308285054.85,0.0,0.0,-0.6532,0.0,-0.6532,0.0,0.0,0.0,0.0,0.0,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.41,BEARISH,MEDIUM,11.8,53.6,52.1,0.1,55.0,15.0,50.4,,665.0,665.0,688.93
