Time,MAXGEX,MINGEX,MAXVEX,MINVEX,MAXDEX,MINDEX,ZERO,BAC,SAC,BAP,SAP,MAXCP,MINCP,LONGGAMMA,SHORTGAMMA,LONGCALLS,SHORTCALLS,LONGPUTS,SHORTPUTS,INV_BAC,INV_SAC,INV_BAP,INV_SAP,NET_CALL_FLOW,NET_PUT_FLOW,ZERO_OI,SPOT
2026-07-04 11:36:00,,16.0,16.0,,28.0,16.0,15.5,,,,,25.0,18.5,16.0,16.0,16.0,25.0,,,7.0,0.0,0.0,0.0,7.0,0.0,19.59,15.81
2026-07-04 11:37:00,,16.0,16.0,,28.0,16.0,15.5,,,,,25.0,18.5,16.0,16.0,16.0,25.0,,,7.0,0.0,0.0,0.0,7.0,0.0,19.59,15.81
2026-07-04 11:38:00,,16.0,16.0,,28.0,16.0,15.5,,,,,25.0,18.5,16.0,16.0,16.0,25.0,,,7.0,0.0,0.0,0.0,7.0,0.0,19.59,15.81
2026-07-04 11:39:00,,16.0,16.0,,28.0,16.0,15.5,,,,,25.0,18.5,16.0,16.0,16.0,25.0,,,7.0,0.0,0.0,0.0,7.0,0.0,19.59,15.81
2026-07-04 11:40:00,,16.0,16.0,,28.0,16.0,15.5,,,,,25.0,18.5,16.0,16.0,16.0,25.0,,,7.0,0.0,0.0,0.0,7.0,0.0,19.59,15.81
2026-07-04 11:41:00,,16.0,16.0,,28.0,16.0,15.5,,,,,25.0,18.5,16.0,16.0,16.0,25.0,,,7.0,0.0,0.0,0.0,7.0,0.0,19.59,15.81
2026-07-04 11:42:00,,16.0,16.0,,28.0,16.0,15.5,,,,,25.0,18.5,16.0,16.0,16.0,25.0,,,7.0,0.0,0.0,0.0,7.0,0.0,19.59,15.81
2026-07-04 11:43:00,,16.0,16.0,,28.0,16.0,15.5,,,,,25.0,18.5,16.0,16.0,16.0,25.0,,,7.0,0.0,0.0,0.0,7.0,0.0,19.59,15.81
2026-07-04 11:44:00,,16.0,16.0,,28.0,16.0,15.5,,,,,25.0,18.5,16.0,16.0,16.0,25.0,,,7.0,0.0,0.0,0.0,7.0,0.0,19.59,15.81
2026-07-04 11:45:00,,16.0,16.0,,28.0,16.0,15.5,,,,,25.0,18.5,16.0,16.0,16.0,25.0,,,7.0,0.0,0.0,0.0,7.0,0.0,19.59,15.81
2026-07-04 11:46:00,,16.0,16.0,,28.0,16.0,15.5,,,,,25.0,18.5,16.0,16.0,16.0,25.0,,,7.0,0.0,0.0,0.0,7.0,0.0,19.59,15.81
