8085.0,0.0,0,0
8080.0,0.0,0,0
8075.0,0.0,0,0
8070.0,0.0,0,0
8065.0,0.0,0,0
8060.0,0.0,0,0
8055.0,0.0,0,0
8050.0,0.0,0,0
8045.0,0.0,0,0
8040.0,0.0,0,0
8035.0,0.0,0,0
8030.0,0.0,0,0
8025.0,0.0,0,0
8020.0,0.0,0,0
8015.0,0.0,0,0
8010.0,0.0,0,0
8005.0,0.0,0,0
8000.0,0.0,0,0
7995.0,0.0,0,0
7990.0,0.0,0,0
7985.0,0.0,0,0
7980.0,0.0,0,0
7975.0,0.0,0,0
7970.0,0.0,0,0
7965.0,0.0,0,0
7960.0,0.0,0,0
7955.0,0.0,0,0
7950.0,0.0,0,0
7945.0,0.0,0,0
7940.0,0.0,0,0
7935.0,0.0,0,0
7930.0,0.0,0,0
7925.0,0.0,0,0
7920.0,0.0,0,0
7915.0,0.0,0,0
7910.0,0.0,0,0
7905.0,0.0,0,0
7900.0,0.0,0,0
7895.0,0.0,0,0
7890.0,0.0,0,0
7885.0,0.0,0,0
7880.0,0.0,0,0
7875.0,0.0,0,0
7870.0,0.0,0,0
7865.0,0.0,0,0
7860.0,0.0,0,0
7855.0,0.0,0,0
7850.0,0.0,0,0
7845.0,0.0,0,0
7840.0,0.0,0,0
7835.0,0.0,0,0
7830.0,0.0,0,0
7825.0,0.0,0,0
7820.0,0.0,0,0
7815.0,0.0,0,0
7810.0,0.0,0,0
7805.0,0.0,0,0
7800.0,0.0,0,0
7795.0,0.0,0,0
7790.0,0.0,0,0
7785.0,-7.635771957921826e-263,0,0
7780.0,-4.669183163831915e-214,0,0
7775.0,-7.501170398477369e-171,0,0
7770.0,-1.8961236278612825e-131,0,0
7765.0,-4.562157332186729e-97,0,0
7760.0,-2.4967808410906686e-67,0,0
7755.0,-8.710791122162407e-43,0,0
7750.0,-2.3314321148447976e-22,0,0
7745.0,-1.9487978114137052e-07,0,0
7740.0,-918312592.3080286,0,0
7735.0,-835746195.6575071,0,0
7730.0,-59524534563.0116,0,0
7725.0,-21262163760.491154,0,0
7720.0,0.0036199614095628104,0,0
7715.0,2.377030681829507e-146,0,0
7710.0,1.0236339961994253e-164,0,0
7705.0,2.167679938775456e-245,0,0
7700.0,2.104539965693808e-237,0,0
7695.0,0.0,0,0
7690.0,0.0,0,0
7685.0,0.0,0,0
7680.0,0.0,0,0
7675.0,0.0,0,0
7670.0,0.0,0,0
7665.0,0.0,0,0
7660.0,0.0,0,0
7655.0,0.0,0,0
7650.0,0.0,0,0
7645.0,0.0,0,0
7640.0,0.0,0,0
7635.0,0.0,0,0
7630.0,0.0,0,0
7625.0,0.0,0,0
7620.0,2.062759576838874e-150,0,0
7615.0,0.0,0,0
7610.0,0.0,0,0
7605.0,2.0778099271579954e-164,0,0
7600.0,0.0,0,0
7595.0,0.0,0,0
7590.0,3.150086801445372e-216,0,0
7585.0,7.539169079913817e-223,0,0
7580.0,2.1611922957844168e-229,0,0
7575.0,7.322778715701086e-236,0,0
7570.0,0.0,0,0
7565.0,1.1851933811725571e-249,0,0
7560.0,1.2966816409423662e-255,0,0
7555.0,0.0,0,0
7550.0,0.0,0,0
7545.0,5.7070533467070164e-275,0,0
7540.0,1.4407740425392215e-280,0,0
7535.0,6.611379759501073e-287,0,0
7530.0,0.0,0,0
7525.0,0.0,0,0
7520.0,2.7754960176914077e-304,0,0
7515.0,0.0,0,0
7510.0,0.0,0,0
7505.0,0.0,0,0
7500.0,0.0,0,0
7495.0,0.0,0,0
7490.0,0.0,0,0
7485.0,0.0,0,0
7480.0,0.0,0,0
7475.0,0.0,0,0
7470.0,0.0,0,0
7465.0,0.0,0,0
7460.0,0.0,0,0
7455.0,0.0,0,0
7450.0,0.0,0,0
7445.0,0.0,0,0
7440.0,0.0,0,0
7435.0,0.0,0,0
7430.0,0.0,0,0
7425.0,0.0,0,0
7420.0,0.0,0,0
7415.0,0.0,0,0
7410.0,0.0,0,0
7405.0,0.0,0,0
7400.0,0.0,0,0
7395.0,0.0,0,0
7390.0,0.0,0,0
7385.0,0.0,0,0
